ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2024,OTTera,OTTera,United States,South Africa,Communications,Motion picture & sou…,"Sales, Marketing & S…",* $4.70m,* 62,New
2,Aug 2024,PBCS Group,PBCS Group,Bulgaria,South Africa,Software & IT services,Custom computer pr…,Business Services,* $0.40m,5,Expansion
3,Aug 2024,Picco Construction,Picco Construction,Zimbabwe,South Africa,Business services,Heavy & civil engine…,Business Services,* $27.80m,* 17,New
4,Aug 2024,Prianto,Prianto,Germany,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
5,Aug 2024,Prismo,Prismo,United Kingdom,South Africa,Chemicals,"Paints, coatings, add…","Sales, Marketing & S…",* $2.80m,* 13,Expansion
6,Aug 2024,Serviceplan,Plan.Net,Germany,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 17,New
7,Aug 2024,Thai Summit Group,Ogihara,Thailand,South Africa,Automotive compon…,Other motor vehicle …,Manufacturing,* $12.80m,* 160,New
8,Jul 2024,Altum,Altum,United Kingdom,South Africa,Financial services,Corporate & investm…,Business Services,* $9.60m,* 31,Expansion
9,Jul 2024,Authentia.io,Authentia.io,United States,South Africa,Minerals,Other non-metallic …,"Sales, Marketing & S…",* $1.30m,* 7,New
10,Jul 2024,BitCoal,BitCoal,UAE,South Africa,"Coal, oil & gas",Coal mining,"Sales, Marketing & S…",* $7.80m,* 30,New
11,Jul 2024,International Wor…,International Wor…,Switzerland,South Africa,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
12,Jul 2024,International Wor…,International Wor…,Switzerland,South Africa,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
13,Jul 2024,Kabelwerke Brugg,Geobrugg,Switzerland,South Africa,Metals,Spring & wire produc…,Manufacturing,$2.06m,* 28,Expansion
14,Jul 2024,Menbur,Menbur,Spain,South Africa,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
15,Jul 2024,MMR Research Wo…,MMR Research Wo…,United Kingdom,South Africa,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 17,New
