ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2021,Phoenix Contact,Phoenix Contact S…,Germany,South Africa,Electronic components,All other electrical e…,Technical Support Ce…,* $13.40m,* 319,Expansion
2,Sep 2021,TrainerRoad,TrainerRoad,United States,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
3,Aug 2021,AAC Microtec,AAC Clyde Space,Sweden,South Africa,Space & defence,Guided missile & spa…,"Sales, Marketing & S…",* $4.50m,* 59,New
4,Aug 2021,IWorld of Travel,Gelber's Way (Tou…,United States,South Africa,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $1.30m,* 18,New
5,Aug 2021,Koc Holding,Beko (Arcelik),Turkey,South Africa,Consumer electronics,Household appliances,Retail,* $9.20m,* 78,New
6,Aug 2021,Marquis Group (Gl…,Marquis Group (Gl…,Australia,South Africa,Food and Beverages,Fruits & vegetables …,Manufacturing,$1.10m,* 1,Expansion
7,Aug 2021,Sandvik,Sandvik Mining an…,Sweden,South Africa,Industrial equipment,Metalworking machi…,Headquarters,* $13.60m,* 54,Expansion
8,Aug 2021,Scan Global Logist…,Scan Global Logist…,Denmark,South Africa,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 9,New
9,Aug 2021,Seiko Epson,Seiko Epson,Japan,South Africa,Business machines &…,Computer & peripher…,"Logistics, Distributio…",* $12.50m,* 118,New
10,Jul 2021,ArcVera Renewables,ArcVera Renewables,United States,South Africa,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 17,New
11,Jul 2021,Biocair Internatio…,Biocair Internatio…,United Kingdom,South Africa,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $9.90m,* 31,New
12,Jul 2021,Caisse de Depot e…,Societe Centrale d…,Morocco,South Africa,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
13,Jul 2021,Coca-Cola,Coca-Cola,United States,South Africa,Software & IT services,Other (Software & IT…,Research & Develop…,* $32.40m,* 47,New
14,Jul 2021,Consultiv Utilities,Consultiv Utilities,United Kingdom,South Africa,Business services,"Professional, scientifi…",Business Services,* $0.90m,6,New
15,Jul 2021,CV VC (Crypto Val…,CV VC (Crypto Val…,Switzerland,South Africa,Financial services,Corporate & investm…,Business Services,* $9.60m,* 31,New
