ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2020,Joint Scope Techn…,Joint Scope Techn…,UAE,Egypt,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 275,New
2,Sep 2020,Majid Al Futtaim G…,Majid Al Futtaim G…,UAE,Egypt,Food and Beverages,Food & beverage ret…,Retail,$12.63m,* 229,New
3,Aug 2020,Tendam (Cortefiel …,Springfield,Spain,Egypt,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
4,Jul 2020,Azadea Group,Azadea Group,Lebanon,Egypt,Consumer products,Other (Consumer pr…,Retail,* $10.90m,* 170,New
5,Jul 2020,Bertelsmann,Majorel,Germany,Egypt,Business services,Business support ser…,Customer Contact C…,* $10.00m,* 978,New
6,Jul 2020,Emaar Properties,Emaar Properties,UAE,Egypt,Hotels & tourism,Accommodation,Construction,$59.40m,* 149,New
7,Jul 2020,Hero,Hero,Switzerland,Egypt,Food and Beverages,Fruits & vegetables …,Manufacturing,$5.00m,* 38,Expansion
8,Jul 2020,Majid Al Futtaim G…,Majid Al Futtaim G…,UAE,Egypt,Food and Beverages,Food & beverage ret…,Retail,$2.30m,* 42,New
9,Jul 2020,Mars,Mars Wrigley Conf…,United States,Egypt,Food and Beverages,Sugar & confectionar…,Manufacturing,* $51.60m,* 225,Expansion
10,Jul 2020,The Kraft Heinz C…,Kraft Heinz Egypt,United States,Egypt,Food and Beverages,Other (Food & Bever…,Manufacturing,$57.61m,* 435,Expansion
11,Jun 2020,FinlandWay,FinlandWay,Finland,Egypt,Business services,"Schools, colleges, un…",Education & Training,* $9.40m,* 46,New
12,Jun 2020,PepsiCo,PepsiCo,United States,Egypt,Food and Beverages,Snack food,"Sales, Marketing & S…",* $4.50m,* 18,New
13,Jun 2020,Rijk Zwaan,Rijk Zwaan,Netherlands,Egypt,Food and Beverages,Crop production,Manufacturing,* $51.60m,* 225,New
14,Jun 2020,Samsung Group,Samsung Electron…,South Korea,Egypt,Business machines &…,Computer & peripher…,Manufacturing,$23.00m,* 156,Expansion
15,Jun 2020,Vezeeta,Vezeeta,UAE,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 44,Expansion
