ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2025,Ground Up Proper…,Ground Up Proper…,United Kingdom,South Africa,Business services,Other support services,Business Services,* $27.80m,* 17,New
2,Jul 2025,Hop Software,Hop Software,United Kingdom,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
3,Jul 2025,International Wor…,International Wor…,Switzerland,South Africa,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
4,Jul 2025,Koncept,Koncept,Tanzania,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 17,New
5,Jul 2025,Scan Global Logist…,Scan Global Logist…,Denmark,South Africa,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 9,New
6,Jul 2025,Scan Global Logist…,Scan Global Logist…,Denmark,South Africa,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 9,New
7,Jul 2025,Scatec AS,Scatec AS,Norway,South Africa,Renewable energy,Solar electric power,Electricity,* $221.56m,* 44,New
8,Jul 2025,Scatec AS,Scatec AS,Norway,South Africa,Renewable energy,Solar electric power,Electricity,* $258.49m,* 51,New
9,Jul 2025,Scatec AS,Scatec AS,Norway,South Africa,Renewable energy,Solar electric power,Electricity,* $258.49m,* 51,New
10,Jul 2025,Segula Technologi…,Segula Technologi…,France,South Africa,Business services,"Architectural, engine…",Business Services,* $27.80m,* 17,New
11,Jul 2025,Testex,Testex,Switzerland,South Africa,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 17,New
12,Jul 2025,Visa International,Visa International,United States,South Africa,Software & IT services,"Software publishers,…",ICT & Internet Infras…,* $243.50m,* 81,New
13,Jul 2025,West Wits Mining,West Wits Mining,Australia,South Africa,Metals,Gold ore & silver ore…,Extraction,* $307.50m,* 717,Expansion
14,Jul 2025,Whirlpool,InSinkErator,United States,South Africa,Consumer electronics,Household appliances,Education & Training,* $2.90m,* 131,New
15,Jun 2025,Africa GreenCo,Africa GreenCo,Zambia,South Africa,Renewable energy,Solar electric power,"Sales, Marketing & S…",* $22.90m,* 25,New
