ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2011,Nippon Telegraph …,Internet Solutions…,Japan,Malawi,Communications,Wired telecommunic…,"Sales, Marketing & S…",* $7.50m,* 16,New
2,Nov 2011,Vale (Companhia …,Vale (Companhia …,Brazil,Malawi,"Coal, oil & gas",Other petroleum & c…,"Logistics, Distributio…",* $154.10m,* 130,New
3,Sep 2011,Ecobank Transnati…,Ecobank Malawi,Togo,Malawi,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
4,Sep 2011,Pick n Pay Holdings,Pick n Pay,South Africa,Malawi,Food and Beverages,Food & beverage ret…,Retail,* $16.60m,* 177,New
5,Feb 2011,Shoprite,Shoprite,South Africa,Malawi,Food and Beverages,Food & beverage ret…,Retail,* $16.60m,* 177,New
6,Dec 2010,Mahindra Group,Tech Mahindra,India,Malawi,Software & IT services,Custom computer pr…,Technical Support Ce…,* $17.00m,* 222,New
7,Aug 2010,G-Mobile Holdings,G-Mobile Holdings,Mongolia,Malawi,Communications,Wireless telecommu…,ICT & Internet Infras…,$150.00m,60,Expansion
8,Jun 2010,Bharti Group,Bharti Airtel,India,Malawi,Communications,Wired telecommunic…,ICT & Internet Infras…,$100.00m,* 69,Expansion
9,May 2010,Thumbay Group U…,Thumbay Group U…,UAE,Malawi,Healthcare,General medical & s…,Construction,* $49.40m,* 209,New
10,Aug 2009,Globe Metals & Mi…,Globe Metals & Mi…,Australia,Malawi,Metals,Other metal ore mini…,Extraction,* $270.00m,"* 1,012",New
11,Jan 2009,Lafarge,Lafarge,France,Malawi,Building materials,Cement & concrete p…,Manufacturing,$200.00m,* 382,New
12,Jan 2009,Lonrho,Lonrho Agriculture,United Kingdom,Malawi,Food and Beverages,Animal slaughtering …,"Logistics, Distributio…",* $19.90m,* 147,New
13,Jan 2009,Paladin Energy (P…,Paladin Energy (P…,Australia,Malawi,Metals,"Copper, nickel, lead,…",Extraction,$220.00m,* 309,New
14,Jun 2008,ICB Financial Gro…,ICB Financial Gro…,Malaysia,Malawi,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
15,Jan 2008,Ecobank Transnati…,Ecobank Transnati…,Togo,Malawi,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
