ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2022,Wama Internation…,Wama Internation…,Turkey,Uganda,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
2,Jul 2022,LiteFinance,LiteFinance,Saint Vincent and…,Uganda,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
3,Jul 2022,Streit Group,Streit Group,Canada,Uganda,Space & defence,Military armoured ve…,Manufacturing,* $52.70m,* 145,New
4,May 2022,TP (Teleperforman…,TLScontact,France,Uganda,Business services,Other support services,Business Services,* $27.80m,* 38,New
5,May 2022,Twiga Foods,Twiga Foods,Kenya,Uganda,Food and Beverages,Food & beverage ret…,"Logistics, Distributio…",* $22.50m,* 158,New
6,Feb 2022,TotalEnergies (Tot…,TotalEnergies (Tot…,France,Uganda,Transportation & Wa…,Pipeline transportati…,"Logistics, Distributio…",$3.50bn,"* 3,000",New
7,Feb 2022,TotalEnergies (Tot…,TotalEnergies (Tot…,France,Uganda,"Coal, oil & gas",Oil & gas extraction,Extraction,$6.50bn,"* 2,231",New
8,Jan 2022,BFree,BFree,Nigeria,Uganda,Business services,Other support services,Business Services,* $27.80m,* 38,New
9,Jan 2022,Kuehne + Nagel I…,Kuehne + Nagel I…,Switzerland,Uganda,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
10,Sep 2021,Onomo Hotels,Onomo Hotels,Morocco,Uganda,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
11,Aug 2021,Guangzhou Wondf…,Guangzhou Wondf…,China,Uganda,Biotechnology,In-Vitro diagnostic s…,Manufacturing,* $105.60m,* 146,New
12,Jul 2021,Juris Technologies,Juris Technologies,Malaysia,Uganda,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
13,May 2021,Tunga,Tunga,Netherlands,Uganda,Business services,Employment services,Business Services,* $27.80m,* 38,Expansion
14,Apr 2021,East Africa Private…,East Africa Private…,Kenya,Uganda,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
15,Mar 2021,Ringier,Pulse Africa,Switzerland,Uganda,Business services,"Newspaper, periodic…",Business Services,* $27.80m,* 38,New
