ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2015,Mota Engil Group,Transitex,Portugal,South Africa,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 9,Expansion
2,May 2015,Prada,Prada,Italy,South Africa,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
3,May 2015,RAIN Group,RAIN Group,United States,South Africa,Business services,Management consult…,Business Services,* $27.80m,* 17,New
4,Apr 2015,Allianz Group,Allianz Trade (Eule…,Germany,South Africa,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
5,Apr 2015,Apple,Apple,United States,South Africa,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $11.10m,* 37,New
6,Apr 2015,Corthay,Corthay,France,South Africa,Textiles,Footwear,Retail,* $4.40m,* 50,New
7,Apr 2015,Estee Lauder,Jo Malone,United States,South Africa,Consumer products,"Cosmetics, perfume,…",Retail,* $10.90m,* 170,New
8,Apr 2015,Harvard University,Harvard University,United States,South Africa,Business services,"Schools, colleges, un…",Business Services,* $27.80m,* 17,New
9,Apr 2015,IMO Precision Con…,IMO Precision Con…,United Kingdom,South Africa,Electronic components,All other electrical e…,"Sales, Marketing & S…",* $1.80m,* 13,New
10,Apr 2015,Jellyfish,Jellyfish,United Kingdom,South Africa,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 9,New
11,Apr 2015,Tigrent (Whitney I…,Legacy Education …,United States,South Africa,Business services,"Business schools, co…",Education & Training,* $9.40m,* 46,New
12,Apr 2015,VMA Group,VMA Group,United Kingdom,South Africa,Business services,Employment services,Business Services,* $27.80m,* 17,New
13,Apr 2015,WPP,WPP,United Kingdom,South Africa,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 17,New
14,Mar 2015,28 East Group,Vertis Aviation,Switzerland,South Africa,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $6.30m,* 9,New
15,Mar 2015,Billionaire,Billionaire,Italy,South Africa,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
