ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2016,Savola,HyperPanda,Saudi Arabia,Egypt,Food and Beverages,Food & beverage ret…,Retail,* $92.80m,* 107,New
2,Apr 2016,Schneider Electric,Schneider Electric,France,Egypt,Renewable energy,Solar electric power,Electricity,$85.02m,* 26,New
3,Apr 2016,Siemens,Siemens,Germany,Egypt,"Coal, oil & gas",Fossil fuel electric po…,Education & Training,* $22.20m,* 131,New
4,Mar 2016,Aristo Developers,Aristo Developers,Cyprus,Egypt,Real estate,Real estate services,"Sales, Marketing & S…",* $15.90m,* 25,New
5,Mar 2016,Hilton Hotels (Hilt…,Hilton Hotels (Hilt…,United States,Egypt,Hotels & tourism,Accommodation,Construction,* $154.90m,* 202,New
6,Mar 2016,Indian Register of …,Indian Register of …,India,Egypt,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 37,New
7,Mar 2016,Kellanova (Kellogg…,Mass Food,United States,Egypt,Food and Beverages,Snack food,Manufacturing,$11.00m,* 83,New
8,Mar 2016,Patchi,Patchi,Lebanon,Egypt,Food and Beverages,Sugar & confectionar…,Retail,* $92.80m,* 107,New
9,Feb 2016,BDP International,BDP International,United States,Egypt,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
10,Feb 2016,BDP International,BDP International,United States,Egypt,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
11,Feb 2016,MHP (Mironivsky …,MHP (Mironivsky …,Ukraine,Egypt,Food and Beverages,Animal slaughtering …,"Logistics, Distributio…",* $22.50m,* 158,New
12,Feb 2016,Samsung Group,Samsung Electron…,South Korea,Egypt,Consumer electronics,Other (Consumer ele…,Retail,* $9.20m,* 78,New
13,Feb 2016,Saudi Cable Comp…,Midal Cables,Saudi Arabia,Egypt,Metals,Alumina & aluminiu…,Manufacturing,$20.02m,* 58,New
14,Jan 2016,Abu Dhabi Islamic…,Abu Dhabi Islamic…,UAE,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
15,Jan 2016,Abu Dhabi Islamic…,Abu Dhabi Islamic…,UAE,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
