ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2025,Fujian Xiang Xin G…,Fujian Xiang Xin G…,China,Zambia,"Coal, oil & gas",Petroleum refineries,Manufacturing,$1.10bn,600,New
2,Aug 2025,Globeleq Generati…,Globeleq Generati…,United Kingdom,Zambia,Renewable energy,Other electric power …,"Sales, Marketing & S…",* $22.90m,* 25,New
3,Jul 2025,BB Energy,Solar Century Africa,UAE,Zambia,Renewable energy,Solar electric power,Electricity,* $173.80m,* 57,Expansion
4,Jul 2025,BB Energy,Solar Century Africa,UAE,Zambia,Renewable energy,Solar electric power,Electricity,* $173.80m,* 57,New
5,Jul 2025,BB Energy,Solar Century Africa,UAE,Zambia,Renewable energy,Solar electric power,Electricity,* $173.80m,* 57,Expansion
6,Jun 2025,Blueberry Travel,Blueberry Travel,UAE,Zambia,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $1.30m,* 18,New
7,May 2025,Embed Financial G…,Embed Financial G…,Singapore,Zambia,Software & IT services,"Software publishers,…",Business Services,* $5.90m,* 162,New
8,Apr 2025,SVC Energy,SVC Energy,China,Zambia,Electronic components,All other electrical e…,"Logistics, Distributio…",* $12.90m,* 39,New
9,Mar 2025,Bayer,Bayer,Germany,Zambia,Food and Beverages,Grains & oilseed,Manufacturing,$34.70m,80,New
10,Feb 2025,South African Air…,South African Air…,South Africa,Zambia,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
11,Jan 2025,Terra Metals,Terra Metals,United States,Zambia,Metals,Nonferrous metal pr…,Manufacturing,* $144.10m,* 443,New
12,Jan 2025,Terra Metals,Terra Metals,United States,Zambia,Metals,"Copper, nickel, lead,…",Manufacturing,* $144.10m,* 443,New
13,Jan 2025,Terra Metals,Central African Re…,United States,Zambia,Renewable energy,Solar electric power,Electricity,* $173.80m,* 57,New
14,Jan 2025,Terra Metals,Central African Re…,United States,Zambia,Renewable energy,Solar electric power,Electricity,* $173.80m,* 57,New
15,Nov 2024,Nelt,Nelt,Serbia,Zambia,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $167.70m,* 111,Expansion
