ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2022,Karthago Grass,Karthago Grass,Tunisia,Côte d Ivoire,Textiles,Other (Textiles),"Sales, Marketing & S…",* $1.40m,* 13,New
2,Feb 2022,Sika,Sika,Switzerland,Côte d Ivoire,Building materials,Cement & concrete p…,Manufacturing,* $63.50m,* 496,Expansion
3,Jan 2022,Kuehne + Nagel I…,Kuehne + Nagel I…,Switzerland,Côte d Ivoire,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
4,Jan 2022,Orange (France Te…,Orange (France Te…,France,Côte d Ivoire,Renewable energy,Solar electric power,Electricity,* $155.60m,* 57,Co-Location
5,Dec 2021,Seed Educational …,Seed Educational …,United Kingdom,Côte d Ivoire,Business services,Educational support …,Business Services,* $27.80m,* 38,New
6,Oct 2021,Raxio Group,Raxio Group,United States,Côte d Ivoire,Communications,Computing infrastruc…,ICT & Internet Infras…,* $34.70m,* 100,New
7,Sep 2021,De Vierschaar,Koudijs Animal Nu…,Netherlands,Côte d Ivoire,Food and Beverages,Animal food,Manufacturing,$14.00m,* 43,New
8,Sep 2021,Fortuna Silver Min…,Fortuna Silver Min…,Canada,Côte d Ivoire,Metals,Gold ore & silver ore…,Extraction,$173.50m,* 259,New
9,Aug 2021,Mitsumi Distribution,Mitsumi Distribution,UAE,Côte d Ivoire,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $11.10m,* 37,New
10,Jul 2021,Africa Container S…,Africa Container S…,Switzerland,Côte d Ivoire,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
11,Jul 2021,Tata Group,TATA Africa Côte …,India,Côte d Ivoire,Automotive OEM,Light trucks & utility …,"Sales, Marketing & S…",* $9.70m,* 26,Expansion
12,Jun 2021,MainOne,MDXi,Nigeria,Côte d Ivoire,Communications,Computing infrastruc…,ICT & Internet Infras…,* $34.70m,* 100,New
13,May 2021,EBP Informatique,EBP Informatique,France,Côte d Ivoire,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
14,Apr 2021,Grant Alexander,Grant Alexander,France,Côte d Ivoire,Business services,Employment services,Business Services,* $27.80m,* 38,New
15,Mar 2021,classM,classM,France,Côte d Ivoire,Business services,Management consult…,Business Services,* $27.80m,* 38,New
