ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2014,Eaton,Eaton,Ireland,Morocco,Electronic components,Electrical equipment,Manufacturing,$12.00m,300,New
2,Jun 2014,Leoni,Leoni,Germany,Morocco,Electronic components,Communication & en…,Manufacturing,$9.21m,"1,800",Expansion
3,Jun 2014,Nest Investments …,Trust Internationa…,Cyprus,Morocco,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
4,Jun 2014,Royal Philips Elect…,Royal Philips Elect…,Netherlands,Morocco,Consumer electronics,Other (Consumer ele…,"Sales, Marketing & S…",* $3.40m,* 29,New
5,Jun 2014,Shanghai Electric,Shanghai Electric,China,Morocco,Renewable energy,Solar electric power,Electricity,$2.00bn,* 620,New
6,Jun 2014,Webhelp,Webhelp,France,Morocco,Business services,Business support ser…,Customer Contact C…,* $4.00m,* 500,Expansion
7,Jun 2014,Webhelp,Webhelp,France,Morocco,Business services,Business support ser…,Customer Contact C…,* $4.00m,* 500,Expansion
8,Jun 2014,Webhelp,Webhelp,France,Morocco,Business services,Business support ser…,Customer Contact C…,* $4.00m,* 500,Expansion
9,Jun 2014,WPP,Memac Ogilvy,United Kingdom,Morocco,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 43,New
10,May 2014,Gioseppo,Gioseppo,Spain,Morocco,Textiles,Footwear,Retail,* $4.40m,* 50,New
11,May 2014,Gras Savoye,Gras Savoye Maroc,France,Morocco,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
12,May 2014,Lear,Lear,United States,Morocco,Automotive compon…,Motor vehicle electri…,Manufacturing,* $69.40m,"1,000",New
13,May 2014,Lycatel,Lycamobile,United Kingdom,Morocco,Communications,Wireless telecommu…,Customer Contact C…,* $36.70m,"1,000",New
14,May 2014,Lycatel,Lycamobile,United Kingdom,Morocco,Communications,Wireless telecommu…,Customer Contact C…,* $9.70m,* 606,New
15,May 2014,Onyx Wealth Man…,Onyx Wealth Man…,Switzerland,Morocco,Financial services,Investment manage…,Business Services,* $9.60m,* 27,New
