ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2018,Krones,Krones,Germany,Ethiopia,Industrial equipment,Food product machin…,"Sales, Marketing & S…",* $2.90m,* 11,New
2,Feb 2018,Compre y Compar…,Compre y Compar…,Spain,Ethiopia,Food and Beverages,Fruits & vegetables …,Manufacturing,* $66.50m,* 294,New
3,Jan 2018,Dangote Group,Dangote Group,Nigeria,Ethiopia,"Paper, printing & pac…","Other (Paper, printin…",Manufacturing,* $45.00m,* 171,New
4,Jan 2018,Intrade UK,Intrade UK,United Kingdom,Ethiopia,Textiles,Textile product mills,Manufacturing,$100.00m,"1,300",New
5,Jan 2018,Lucky Chain Limit…,Lucky Chain Limit…,Hong Kong,Ethiopia,Renewable energy,Other electric power …,Electricity,* $206.10m,* 57,New
6,Jan 2018,Monitane Holdings,Hela Clothing,United Kingdom,Ethiopia,Textiles,Clothing & clothing a…,Manufacturing,* $33.30m,"1,200",Expansion
7,Jan 2018,Tosyali Holding,Tosyali Holding,Turkey,Ethiopia,Metals,Steel products,Manufacturing,* $147.40m,* 443,New
8,Dec 2017,Berke Textiles,BTE Leather Proce…,Turkey,Ethiopia,Textiles,Leather & hide tanni…,Manufacturing,$80.00m,"1,000",New
9,Dec 2017,Fast Retailing,Uniqlo,Japan,Ethiopia,Textiles,Clothing & clothing a…,Manufacturing,* $113.40m,"* 1,909",New
10,Dec 2017,Sinotruk (China N…,Sinotruk (China N…,China,Ethiopia,Automotive OEM,Heavy duty trucks,Manufacturing,$9.08m,* 54,Expansion
11,Nov 2017,Association Famili…,Decathlon (Oxylan…,France,Ethiopia,Textiles,Clothing & clothing a…,Manufacturing,* $113.40m,"* 1,909",New
12,Nov 2017,Sika,Sika Abyssinia Ch…,Switzerland,Ethiopia,Building materials,"Asphalt paving, roofi…",Manufacturing,* $7.30m,18,New
13,Nov 2017,Wuxi Guolian Dev…,Wuxi No.1 Cotton …,China,Ethiopia,Textiles,Textile product mills,Manufacturing,$220.00m,"3,500",New
14,Sep 2017,Aljazeera (Al Jaze…,Aljazeera (Al Jaze…,Qatar,Ethiopia,Communications,Radio & TV broadcas…,"Sales, Marketing & S…",* $4.70m,* 62,New
15,Sep 2017,Eugen Schmitt,Eugen Schmitt,Germany,Ethiopia,Chemicals,Basic chemicals,Manufacturing,$51.00m,* 67,New
