ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2006,International Ferr…,International Ferr…,Australia,South Africa,Metals,Iron ore mining,Manufacturing,* $76.80m,* 223,New
2,Jul 2006,LionOre Mining,LionOre Mining,Canada,South Africa,Metals,"Copper, nickel, lead, …",Extraction,$2.20m,* 3,New
3,Jul 2006,Lube,Lube,Italy,South Africa,Consumer products,Furniture & related p…,"Sales, Marketing & S…",* $4.40m,* 18,New
4,Jul 2006,OM Residual UK (…,Nedbank,United Kingdom,South Africa,Financial services,Retail banking,Business Services,* $11.00m,* 21,New
5,Jun 2006,Acerinox,Acerinox,Spain,South Africa,Metals,Steel products,Manufacturing,* $76.80m,* 223,Expansion
6,Jun 2006,Alcoa,Alcoa,United States,South Africa,Metals,Alumina & aluminiu…,"Sales, Marketing & S…",* $2.80m,* 9,New
7,Jun 2006,Bercut,Bercut,Russia,South Africa,Communications,Communications equ…,"Sales, Marketing & S…",* $7.50m,* 16,New
8,Jun 2006,BNP Paribas,BNP Paribas,France,South Africa,Financial services,Corporate & investm…,Business Services,* $11.00m,* 21,New
9,Jun 2006,Casinos Austria,Casinos Austria,Austria,South Africa,Leisure & entertainm…,Gambling industries,Retail,* $38.10m,* 141,New
10,Jun 2006,eSys Technologies,eSys Technologies…,Singapore,South Africa,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $1.30m,* 29,New
11,Jun 2006,Saab AB,Saab AB,Sweden,South Africa,Aerospace,"Aircraft engines, oth…",Manufacturing,$9.30m,600,New
12,Jun 2006,Samsung Group,Cheil Worldwide,South Korea,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $7.80m,52,New
13,Jun 2006,Tamar,Tamar,United Kingdom,South Africa,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.80m,* 9,New
14,Jun 2006,Virgin Money,Virgin Money,United Kingdom,South Africa,Financial services,Retail banking,Business Services,* $11.00m,* 21,New
15,May 2006,Axis Communicati…,Axis Communicati…,Sweden,South Africa,Communications,Communications equ…,"Sales, Marketing & S…",* $1.50m,6,New
