ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2016,Reinhard Hofer,Reinhard Hofer,Austria,South Africa,Financial services,Investment manage…,Business Services,* $9.60m,* 31,New
2,Nov 2016,Veave,Veave,India,South Africa,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 17,New
3,Oct 2016,3M,3M South Africa,United States,South Africa,Plastics,Plastics packaging m…,Manufacturing,$7.11m,* 74,Expansion
4,Oct 2016,Adglow,Adglow,Spain,South Africa,Software & IT services,"Software publishers,…",Headquarters,* $12.20m,* 73,New
5,Oct 2016,ARIS Intelligence,ARIS Intelligence,Côte d Ivoire,South Africa,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 17,New
6,Oct 2016,Enel,Enel Green Power,Italy,South Africa,Renewable energy,Wind electric power,Electricity,* $169.60m,* 21,New
7,Oct 2016,Korea Electric Pow…,Korea Electric Pow…,South Korea,South Africa,"Coal, oil & gas",Fossil fuel electric po…,Electricity,$2.14bn,* 142,New
8,Oct 2016,Mitsubishi UFJ Fin…,Mitsubishi UFJ Fin…,Japan,South Africa,Financial services,Corporate & investm…,Business Services,* $9.60m,* 31,Expansion
9,Oct 2016,Nippon Telegraph …,Internet Solutions…,Japan,South Africa,Communications,Computing infrastruc…,ICT & Internet Infras…,* $90.30m,* 100,Expansion
10,Oct 2016,Priva,Priva,Netherlands,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
11,Oct 2016,SystemOne,SystemOne,United States,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
12,Oct 2016,Thomson Reuters,Thomson Reuters,United States,South Africa,Software & IT services,Internet publishing …,Research & Develop…,* $32.40m,* 47,New
13,Oct 2016,Union InVivo,Neovia (InVivo) (E…,France,South Africa,Food and Beverages,Animal food,"Logistics, Distributio…",* $22.50m,* 158,Co-Location
14,Oct 2016,WorldVentures,WorldVentures,United States,South Africa,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $1.30m,* 18,New
15,Sep 2016,DLA Piper,DLA Piper,United States,South Africa,Business services,Legal services,Business Services,* $1.40m,9,Expansion
