ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2010,China Telecommu…,China Telecom,China,South Africa,Communications,Wireless telecommu…,"Sales, Marketing & S…",* $7.50m,* 16,New
2,Jul 2010,deVere & Partners…,deVere & Partners…,Switzerland,South Africa,Financial services,Corporate & investm…,Business Services,* $11.00m,* 21,New
3,Jul 2010,deVere & Partners…,deVere & Partners…,Switzerland,South Africa,Financial services,Corporate & investm…,Business Services,* $11.00m,* 21,New
4,Jul 2010,Hilton Hotels (Hilt…,Hilton Hotels (Hilt…,United States,South Africa,Hotels & tourism,Accommodation,"Sales, Marketing & S…",* $0.90m,* 13,New
5,Jul 2010,Inditex,Inditex,Spain,South Africa,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
6,Jul 2010,Mahindra Group,Mahindra & Mahin…,India,South Africa,Industrial equipment,"Agriculture, construc…",Manufacturing,* $21.30m,* 401,New
7,Jul 2010,Mimecast,Mimecast,United Kingdom,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
8,Jul 2010,Orange (France Te…,Globecast,France,South Africa,Communications,Satellite telecommu…,ICT & Internet Infras…,* $150.00m,* 89,New
9,Jul 2010,Standard Chartere…,Standard Chartere…,United Kingdom,South Africa,Financial services,Retail banking,Business Services,* $21.50m,50,Expansion
10,Jul 2010,Toyota Motor,Toyota Motor,Japan,South Africa,Automotive OEM,Automobiles,Manufacturing,* $74.60m,400,Expansion
11,Jun 2010,3W Power,AEG Power Solutio…,Luxembourg,South Africa,Electronic components,Electrical equipment,"Sales, Marketing & S…",* $1.80m,* 13,New
12,Jun 2010,Credit Suisse Group,Credit Suisse Group,Switzerland,South Africa,Financial services,Corporate & investm…,Business Services,* $13.70m,45,New
13,Jun 2010,GAIG Stock (Guan…,Zhejiang Gonow A…,China,South Africa,Automotive OEM,Light trucks & utility …,Manufacturing,$10.00m,* 54,New
14,Jun 2010,GAIG Stock (Guan…,Zhejiang Gonow A…,China,South Africa,Automotive OEM,Light trucks & utility …,Manufacturing,* $116.30m,* 844,New
15,Jun 2010,John Brown Media,John Brown Media,United Kingdom,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 17,New
