ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2017,Jumo.World,Jumo.World,South Africa,Zambia,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
2,Jul 2017,Sinoconst,Sinoconst,China,Zambia,Building materials,Cement & concrete p…,Manufacturing,$548.00m,"* 1,343",New
3,Mar 2017,Green 2000 D.K A…,Green 2000 D.K A…,Israel,Zambia,Food and Beverages,Crop production,Manufacturing,$30.00m,* 141,New
4,Mar 2017,Green 2000 D.K A…,Green 2000 D.K A…,Israel,Zambia,Food and Beverages,Crop production,Manufacturing,$60.00m,* 281,New
5,Mar 2017,Impala SAS,Neoen,France,Zambia,Renewable energy,Solar electric power,Electricity,$60.00m,* 19,New
6,Feb 2017,Anheuser-Busch I…,Zambian Brewerie…,Belgium,Zambia,Food and Beverages,Breweries,Manufacturing,* $54.60m,"* 1,392",Expansion
7,Jan 2017,Choppies,Choppies,Botswana,Zambia,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
8,Oct 2016,Huawei Technologi…,Huawei Technologi…,China,Zambia,Communications,Computing infrastruc…,ICT & Internet Infras…,* $122.20m,* 100,New
9,Jul 2016,Ashtrom,Ashtrom,Israel,Zambia,Real estate,Residential building …,Construction,$200.00m,* 299,New
10,Jun 2016,Enel,Enel Green Power,Italy,Zambia,Renewable energy,Solar electric power,Electricity,$40.00m,* 12,New
11,Jun 2016,Shoprite,Shoprite,South Africa,Zambia,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
12,Apr 2016,Kenya Reinsuranc…,Kenya Reinsuranc…,Kenya,Zambia,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
13,Apr 2016,Zimplow,Zimplow,Zimbabwe,Zambia,Industrial equipment,"Agriculture, construc…","Sales, Marketing & S…",* $2.90m,* 11,New
