ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2023,Twyco (Twynham …,Twyco (Twynham …,United Kingdom,South Africa,Automotive compon…,Motor vehicle seatin…,Headquarters,* $20.20m,* 114,New
2,Apr 2023,Whitecode Consul…,Whitecode Consul…,United Kingdom,South Africa,Business services,"Architectural, engine…",Business Services,* $27.80m,* 17,New
3,Apr 2023,YuLife,YuLife,United Kingdom,South Africa,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
4,Mar 2023,2Data,2Data,United Kingdom,South Africa,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 63,New
5,Mar 2023,Bertelsmann,Arvato Services,Germany,South Africa,Business services,Business support ser…,Customer Contact C…,* $10.00m,* 408,New
6,Mar 2023,Chery Automobile,Chery South Africa,China,South Africa,Automotive compon…,Other motor vehicle …,"Logistics, Distributio…",* $27.80m,* 73,Expansion
7,Mar 2023,Deutsche Bank,Deutsche Bank,Germany,South Africa,Financial services,Investment manage…,Business Services,* $9.60m,* 31,New
8,Mar 2023,Great Wall Motors…,Haval Motors Sout…,China,South Africa,Automotive compon…,Other motor vehicle …,"Logistics, Distributio…",* $27.80m,* 73,Expansion
9,Mar 2023,MVV Energie,Juwi,Germany,South Africa,Renewable energy,Other electric power …,Electricity,* $169.60m,* 21,New
10,Mar 2023,Nikkiso,Nikkiso Clean Ene…,Japan,South Africa,Industrial equipment,"Ventilation, heating,…","Sales, Marketing & S…",* $2.90m,* 11,Expansion
11,Mar 2023,Paratus Africa Gro…,Paratus South Afri…,Namibia,South Africa,Communications,Satellite telecommu…,ICT & Internet Infras…,* $90.30m,* 100,New
12,Mar 2023,Pon Holdings,Radio Holland,Netherlands,South Africa,Communications,Communications equ…,"Sales, Marketing & S…",* $4.70m,* 62,New
13,Mar 2023,QI International,QNet,Hong Kong,South Africa,Consumer products,General merchandis…,"Sales, Marketing & S…",* $3.20m,* 37,New
14,Mar 2023,Salt,Salt,United Kingdom,South Africa,Business services,Employment services,Business Services,* $27.80m,* 17,Expansion
15,Mar 2023,Star Agritech Inte…,Star Agritech Inte…,Turkey,South Africa,Food and Beverages,Tobacco,"Sales, Marketing & S…",* $4.50m,* 18,New
