ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jan 2013,GE Aerospace (Ge…,GE Aerospace (Ge…,United States,Nigeria,Renewable energy,Other electric power …,Electricity,$500.00m,* 155,New
2,Jan 2013,Georgia Plastic an…,Georgia Plastic an…,United States,Nigeria,Healthcare,Offices of physicians…,Business Services,* $2.70m,* 39,New
3,Jan 2013,Indorama,Eleme Petrochemi…,Singapore,Nigeria,Transportation & Wa…,Pipeline transportati…,"Logistics, Distributio…",* $314.90m,* 111,New
4,Jan 2013,Indorama,Eleme Petrochemi…,Singapore,Nigeria,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $314.90m,* 111,New
5,Jan 2013,Indo-Rama Synth…,Indorama Eleme P…,Indonesia,Nigeria,Chemicals,"Pesticide, fertilisers …",Manufacturing,* $653.80m,* 455,Co-Location
6,Jan 2013,Landmark Group,Max Retail,UAE,Nigeria,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
7,Jan 2013,Main One Cable C…,Main One Cable C…,Mauritius,Nigeria,Communications,Computing infrastruc…,ICT & Internet Infras…,* $443.10m,* 100,New
8,Jan 2013,Millicom Internati…,Jovago.com,Luxembourg,Nigeria,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $1.30m,* 18,New
9,Jan 2013,TAF Holding,TAF Nigeria Homes,Gambia,Nigeria,Real estate,Residential building …,Construction,* $115.40m,* 578,New
10,Jan 2013,WPP,Hill+Knowlton Str…,United Kingdom,Nigeria,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 8,New
11,Dec 2012,Gras Savoye,Gras Savoye,France,Nigeria,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
12,Dec 2012,Merck & Co,Merck Sharp & Do…,United States,Nigeria,Pharmaceuticals,Medicinal & botanical,"Sales, Marketing & S…",* $2.30m,19,New
13,Dec 2012,MTN Group,MTN Nigeria,South Africa,Nigeria,Communications,Wireless telecommu…,Retail,* $6.30m,* 31,New
14,Nov 2012,Avanti Communic…,Avanti Communic…,United Kingdom,Nigeria,Communications,Satellite telecommu…,"Sales, Marketing & S…",* $4.70m,* 62,New
15,Nov 2012,Avaya,Avaya,United States,Nigeria,Communications,Wired telecommunic…,"Sales, Marketing & S…",* $4.70m,* 62,New
