ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2012,Jabbar Internet G…,Souq.com,UAE,Egypt,Consumer products,General merchandis…,"Logistics, Distributio…",* $56.60m,* 415,New
2,Sep 2012,Opodo,Vacaciones eDrea…,United Kingdom,Egypt,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $1.30m,* 18,New
3,Sep 2012,Qatar Energy (Qat…,Qatar Petroleum I…,Qatar,Egypt,"Coal, oil & gas",Petroleum refineries,Manufacturing,$3.60bn,* 662,New
4,Aug 2012,Jarltech,Jarltech,Germany,Egypt,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $11.10m,* 37,New
5,Aug 2012,La Caixa,CaixaBank,Spain,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
6,Aug 2012,National Bank of …,National Bank of …,UAE,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
7,Aug 2012,Nestle,Nestle,Switzerland,Egypt,Food and Beverages,Dairy products,Manufacturing,* $51.60m,* 225,New
8,Aug 2012,Sanmar Group,TCI Sanmar Chem…,India,Egypt,Plastics,"Urethane, foam prod…",Manufacturing,$350.00m,"* 3,000",Expansion
9,Jul 2012,Bim Birlesik Maga…,Bim Birlesik Maga…,Turkey,Egypt,Food and Beverages,Food & beverage ret…,"Sales, Marketing & S…",* $4.50m,* 18,New
10,Jul 2012,Rixos Hotels,Rixos Hotels,Turkey,Egypt,Hotels & tourism,Accommodation,Construction,* $154.90m,* 202,New
11,Jul 2012,Robert Bosch,Bosch Packaging T…,Germany,Egypt,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $1.10m,10,New
12,Jun 2012,EMKE Group,LuLu,UAE,Egypt,Food and Beverages,Food & beverage ret…,Retail,* $92.80m,* 107,New
13,Jun 2012,HSBC Holdings,HSBC Egypt,United Kingdom,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
14,May 2012,Dentsu Aegis Net…,Aegis Media,United Kingdom,Egypt,Business services,"Advertising, PR, & re…",Headquarters,* $10.50m,* 995,New
15,May 2012,Honeywell,Honeywell,United States,Egypt,Industrial equipment,Measuring & control …,Research & Develop…,* $15.50m,* 70,New
