ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2008,Damas Jewellery,Damas Jewellery,UAE,Tunisia,Consumer products,Jewellery & silverware,Retail,* $36.90m,* 179,New
2,Jul 2008,EXo Platform,EXo Platform,France,Tunisia,Software & IT services,Custom computer pr…,Business Services,* $5.80m,* 16,New
3,Jul 2008,Global Investment…,Global Investment…,Kuwait,Tunisia,Building materials,Cement & concrete p…,Manufacturing,* $159.80m,* 342,New
4,Jul 2008,Svenska Cellulosa…,Peaudouce,Sweden,Tunisia,"Paper, printing & pac…",Converted paper pro…,Customer Contact C…,* $8.90m,* 336,New
5,Jun 2008,CRIT,CRIT,France,Tunisia,Business services,Employment services,Business Services,* $6.80m,* 15,New
6,Jun 2008,Dubai Holding,Noor Islamic Bank,UAE,Tunisia,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
7,Jun 2008,Enersys,Enersys,United States,Tunisia,Industrial equipment,Mechanical power tr…,Manufacturing,* $48.20m,* 401,New
8,Jun 2008,Niggeler & Kupfer …,Niggeler & Kupfer …,Italy,Tunisia,Textiles,Other (Textiles),Manufacturing,$18.40m,75,New
9,Jun 2008,PA Resources,PA Resources,Sweden,Tunisia,"Coal, oil & gas",Other petroleum & c…,Extraction,* $207.80m,* 214,New
10,Jun 2008,Scalian (Eurogiciel),Scalian (Eurogiciel),France,Tunisia,Software & IT services,Custom computer pr…,Business Services,* $3.90m,30,New
11,May 2008,Altran Technologies,Altran Technologies,France,Tunisia,Business services,"Professional, scientifi…",Business Services,* $6.80m,* 15,New
12,May 2008,Altran Technologies,Altran Technologies,France,Tunisia,Business services,"Professional, scientifi…",Business Services,* $6.80m,* 15,New
13,May 2008,Cimpor,Cimpor,Portugal,Tunisia,Building materials,Cement & concrete p…,Manufacturing,* $159.80m,* 342,Expansion
14,May 2008,Ginetto Martinelli,Ginetto Martinelli,Italy,Tunisia,Textiles,Furniture & related p…,Manufacturing,$30.42m,400,New
15,May 2008,Mory Group,Mory Group,France,Tunisia,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $15.30m,* 10,New
