ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Dec 2008,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
2,Dec 2008,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
3,Dec 2008,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
4,Dec 2008,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
5,Dec 2008,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
6,Dec 2008,Banco Comercial P…,Banco Millennium …,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
7,Dec 2008,Coca-Cola,Coca-Cola Bottling…,United States,Angola,Food and Beverages,Soft drinks & ice,Manufacturing,* $56.20m,* 222,New
8,Dec 2008,Coca-Cola,Coca-Cola Bottling…,United States,Angola,Food and Beverages,Soft drinks & ice,Manufacturing,$22.00m,* 81,Expansion
9,Dec 2008,Technip-Coflexip,Technip-Coflexip,France,Angola,Industrial equipment,"Agriculture, construc…",Manufacturing,* $48.20m,* 401,Expansion
10,Dec 2008,Technip-Coflexip,Technip-Coflexip,France,Angola,"Coal, oil & gas",Support activities for…,Business Services,* $4.30m,* 45,New
11,Dec 2008,Technip-Coflexip,Technip-Coflexip,France,Angola,Industrial equipment,General purpose ma…,Manufacturing,* $48.20m,* 401,New
12,Nov 2008,Grupo Romeu,Tiba Spain (Tiba I…,Spain,Angola,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $2.20m,8,New
13,Nov 2008,Pepkor,PEP,South Africa,Angola,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
14,Oct 2008,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
15,Oct 2008,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
