ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Dec 2015,Abu Dhabi Islamic…,Abu Dhabi Islamic…,UAE,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
2,Dec 2015,Abu Dhabi Islamic…,Abu Dhabi Islamic…,UAE,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
3,Dec 2015,Bait Al Batterjee …,Middle East Healt…,Saudi Arabia,Egypt,Healthcare,General medical & s…,Construction,$127.72m,* 449,New
4,Nov 2015,Kraftwerk Renewa…,Kraftwerk Renewa…,Germany,Egypt,Business services,"Architectural, engine…",Business Services,* $27.80m,* 37,New
5,Nov 2015,Mainstream Rene…,Lekela Power,Ireland,Egypt,Renewable energy,Wind electric power,Electricity,$350.00m,* 109,New
6,Nov 2015,Nutreco,Skretting,Netherlands,Egypt,Food and Beverages,Animal food,Manufacturing,* $51.60m,* 225,Expansion
7,Nov 2015,Omnicom Group,PHD,United States,Egypt,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 37,New
8,Nov 2015,Palo Alto Networks,Palo Alto Networks,United States,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 44,New
9,Nov 2015,Scatec AS,Scatec Solar,Norway,Egypt,Renewable energy,Solar electric power,Electricity,* $360.00m,* 112,New
10,Nov 2015,Scatec AS,Scatec Solar,Norway,Egypt,Renewable energy,Solar electric power,Electricity,* $240.00m,* 74,New
11,Oct 2015,Holcim Group (Laf…,Lafarge Egypt,Switzerland,Egypt,Business services,Waste management …,Recycling,$17.05m,* 16,New
12,Oct 2015,Scatec AS,Scatec Solar,Norway,Egypt,Renewable energy,Solar electric power,Headquarters,* $19.70m,* 41,New
13,Sep 2015,Eni SpA,Eni SpA,Italy,Egypt,"Coal, oil & gas",Oil & gas extraction,Extraction,$6.00bn,"* 2,060",New
14,Sep 2015,Majid Al Futtaim G…,Plug Ins,UAE,Egypt,Consumer electronics,Electronics & applian…,Retail,* $9.20m,* 78,New
15,Sep 2015,Spinneys,Spinneys,Lebanon,Egypt,Food and Beverages,Food & beverage ret…,Retail,* $92.80m,* 107,New
