ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2024,Hayo,Hayo,United States,Cameroon,Communications,Other telecommunic…,"Sales, Marketing & S…",* $4.70m,* 62,New
2,Jun 2024,Mubadala Investm…,Infinity Power,UAE,Cameroon,Renewable energy,Other electric power …,Electricity,* $206.10m,* 57,New
3,Jun 2024,Socium,Socium,Côte d Ivoire,Cameroon,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
4,Jun 2024,Sphinx Energy Afr…,Sphinx Energy Afr…,Mauritius,Cameroon,Renewable energy,Solar electric power,Electricity,* $206.10m,* 57,Expansion
5,Jun 2024,Sphinx Energy Afr…,Sphinx Energy Afr…,Mauritius,Cameroon,Renewable energy,Solar electric power,Electricity,* $206.10m,* 57,Expansion
6,May 2024,Bennani & Associés,Bennani & Associés,Morocco,Cameroon,Business services,Legal services,Business Services,* $27.80m,* 38,New
7,Mar 2024,NetZero,NetZero,France,Cameroon,Minerals,Other non-metallic …,Manufacturing,* $66.50m,* 171,New
8,Sep 2023,Aleph Africa,Aleph Africa,Côte d Ivoire,Cameroon,Business services,Management consult…,Business Services,* $27.80m,* 38,New
9,Sep 2023,AP Moller - Maersk,AP Moller - Maersk,Denmark,Cameroon,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $167.70m,* 111,New
10,Jul 2023,Positive Visa,Positive Visa,Turkey,Cameroon,Business services,Other support services,Business Services,* $27.80m,* 38,New
11,Jun 2023,Cimpor,Cimpor,Portugal,Cameroon,Building materials,Cement & concrete p…,Manufacturing,* $56.70m,* 496,New
12,May 2023,GoGlobal,GoGlobal,Japan,Cameroon,Business services,Employment services,Business Services,* $27.80m,* 38,New
13,Apr 2023,DKK Partners,DKK Partners,United Kingdom,Cameroon,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
14,Apr 2023,Savannah Energy,Savannah Energy …,United Kingdom,Cameroon,Renewable energy,Hydroelectric power,Electricity,* $206.10m,* 57,New
15,Mar 2023,Sopra Steria,Sopra Banking Sof…,France,Cameroon,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
