ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2019,Banque de dévelo…,Banque de dévelo…,Mali,Benin,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
2,Aug 2019,Lufthansa,time:matters,Germany,Benin,Transportation & Wa…,Air transportation,"Logistics, Distributio…",* $167.70m,* 111,New
3,Jul 2019,Red Star Express,Red Star Express,Nigeria,Benin,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
4,Jul 2019,The World Bank G…,International Fina…,United States,Benin,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
5,Jul 2019,TotalEnergies (Tot…,TotalEnergies (Tot…,France,Benin,"Coal, oil & gas","Natural, liquefied an…",Manufacturing,* $1.41bn,* 213,New
6,Jan 2019,Gozem,Gozem,Singapore,Benin,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
7,Nov 2018,Africa Global Recy…,Africa Global Recy…,Togo,Benin,Business services,Waste management …,Business Services,* $27.80m,* 38,New
8,Nov 2018,VIPP Intersis,VIPP Intersis,France,Benin,Business services,Business support ser…,Customer Contact C…,* $1.60m,200,New
9,May 2018,Ukrainian Flour Co…,Ukrainian Flour Co…,Ukraine,Benin,Food and Beverages,Bakeries & tortillas,"Sales, Marketing & S…",* $4.50m,* 18,New
10,Feb 2018,Olnica,Olnica,France,Benin,Electronic components,All other electrical e…,"Sales, Marketing & S…",* $1.80m,* 13,New
11,Dec 2017,RwandAir,RwandAir,Rwanda,Benin,Transportation & Wa…,Air transportation,"Logistics, Distributio…",* $167.70m,* 111,New
12,Aug 2017,RwandAir,RwandAir,Rwanda,Benin,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
13,Apr 2017,Webb Fontaine,Webb Fontaine,UAE,Benin,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
14,Feb 2017,African Developm…,African Developm…,Côte d Ivoire,Benin,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
15,Dec 2015,Coris Bank Intern…,Coris Bank Intern…,Burkina Faso,Benin,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
