ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jan 2013,WPP,Hill+Knowlton Str…,United Kingdom,Ghana,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 38,New
2,Dec 2012,Vlisco,Vlisco,Netherlands,Ghana,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
3,Nov 2012,Abengoa,Abengoa,Spain,Ghana,Industrial equipment,General purpose ma…,Manufacturing,$125.00m,"* 1,163",New
4,Nov 2012,ConvergeNet,Simat Group,South Africa,Ghana,Business services,Other support services,Business Services,* $27.80m,* 38,New
5,Nov 2012,Intervention Rent…,Intervention Rent…,United Kingdom,Ghana,"Coal, oil & gas",Support activities for…,"Sales, Marketing & S…",* $7.80m,* 30,New
6,Nov 2012,Vodafone Group,Vodafone Ghana,United Kingdom,Ghana,Communications,Wireless telecommu…,Retail,* $6.30m,* 31,New
7,Nov 2012,Vodafone Group,Vodafone Ghana,United Kingdom,Ghana,Communications,Wireless telecommu…,Research & Develop…,* $6.60m,* 84,New
8,Oct 2012,Kat Exploration,Kat Gold Holdings …,Canada,Ghana,Metals,Gold ore & silver ore…,"Sales, Marketing & S…",* $1.90m,* 8,New
9,Oct 2012,Samsung Group,Samsung Electron…,South Korea,Ghana,Communications,Communications equ…,Manufacturing,* $10.30m,* 490,New
10,Oct 2012,Standard Chartere…,Standard Chartere…,United Kingdom,Ghana,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
11,Sep 2012,Calulo Investments,Sturrock Shipping,South Africa,Ghana,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
12,Sep 2012,Calulo Investments,Sturrock Shipping,South Africa,Ghana,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
13,Sep 2012,Lonrho,Fastjet,United Kingdom,Ghana,Transportation & Wa…,Air transportation,"Logistics, Distributio…",* $167.70m,* 111,New
14,Sep 2012,Ridge Solutions,Ridge Solutions In…,Angola,Ghana,Financial services,Investment manage…,Headquarters,* $44.20m,* 93,New
15,Aug 2012,JMR Infotech (Tra…,JMR Infotech (Tra…,India,Ghana,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
