ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2009,Nam Viet Joint St…,Nam Viet Joint St…,Vietnam,South Africa,Wood products,Furniture & related p…,Manufacturing,$12.33m,"4,000",New
2,May 2009,Ovation Global DMC,Ovation Global DMC,Ireland,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $6.80m,* 15,New
3,May 2009,Punto FA,Mango,Spain,South Africa,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
4,May 2009,Volkswagen,Volkswagen South…,Germany,South Africa,Automotive compon…,Other motor vehicle …,"Logistics, Distributio…",$30.90m,200,Expansion
5,May 2009,Volkswagen,Volkswagen South…,Germany,South Africa,Automotive OEM,Automobiles,Education & Training,* $10.20m,* 39,Co-Location
6,Apr 2009,Dialogue Commun…,Dialogue Commun…,United Kingdom,South Africa,Software & IT services,Computer systems d…,"Sales, Marketing & S…",* $5.80m,* 9,New
7,Apr 2009,Hanwa,Hanwa,Japan,South Africa,Metals,Steel products,"Sales, Marketing & S…",* $1.90m,* 8,New
8,Apr 2009,Hasso-Plattner-In…,Hasso-Plattner-In…,Germany,South Africa,Business services,"Schools, colleges, un…",Education & Training,* $14.60m,* 39,New
9,Apr 2009,Intercontinental B…,Intercontinental B…,Nigeria,South Africa,Financial services,Retail banking,Business Services,* $11.00m,* 21,New
10,Apr 2009,Purolite,Purolite,United States,South Africa,Chemicals,Resin & artificial syn…,"Sales, Marketing & S…",* $6.20m,* 14,New
11,Apr 2009,Tata Group,Tata Steel,India,South Africa,Metals,Iron ore mining,Extraction,* $319.90m,"* 1,012",New
12,Mar 2009,ABB (Asea Brown …,ABB (Asea Brown …,Switzerland,South Africa,Industrial equipment,Mechanical power tr…,"Sales, Marketing & S…",* $2.90m,* 17,New
13,Mar 2009,Busch,Busch South Africa,Germany,South Africa,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
14,Mar 2009,Busch,Busch South Africa,Germany,South Africa,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
15,Mar 2009,Busch,Busch South Africa,Germany,South Africa,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
