ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2018,Holcim Group (Laf…,Lafarge Africa (Laf…,Switzerland,Nigeria,Building materials,Cement & concrete p…,Manufacturing,* $102.00m,250,Expansion
2,Aug 2018,Indorama,Indorama Eleme F…,Singapore,Nigeria,Chemicals,"Pesticide, fertilisers …",Manufacturing,$1.10bn,608,Expansion
3,Aug 2018,Kohler,Clarke Energy,United States,Nigeria,Engines & turbines,Engines & Turbines,Manufacturing,$0.85m,22,New
4,Aug 2018,Office Cherifien de…,Office Cherifien de…,Morocco,Nigeria,Chemicals,"Pesticide, fertilisers …",Manufacturing,* $653.80m,* 455,New
5,Aug 2018,Office Cherifien de…,Office Cherifien de…,Morocco,Nigeria,Chemicals,"Pesticide, fertilisers …",Manufacturing,* $653.80m,* 455,New
6,Aug 2018,Office Cherifien de…,Office Cherifien de…,Morocco,Nigeria,Chemicals,"Pesticide, fertilisers …",Manufacturing,* $653.80m,* 455,New
7,Aug 2018,Spearfish Security,Spearfish Security,United Kingdom,Nigeria,Business services,Other support services,Business Services,* $27.80m,* 8,New
8,Aug 2018,Volkswagen,Volkswagen,Germany,Nigeria,Automotive OEM,Automobiles,Manufacturing,* $94.80m,* 884,New
9,Jul 2018,China National Off…,China National Off…,China,Nigeria,"Coal, oil & gas",Oil & gas extraction,Extraction,$3.00bn,* 1030,Expansion
10,Jul 2018,Menzgold,Menzgold,Ghana,Nigeria,Metals,Nonferrous metal pr…,"Sales, Marketing & S…",* $1.90m,* 8,New
11,Jul 2018,Novare Holdings,Novare Equity Par…,South Africa,Nigeria,Real estate,Commercial & institu…,Construction,* $115.40m,* 578,Expansion
12,Jul 2018,Novare Holdings,Novare Equity Par…,South Africa,Nigeria,Real estate,Commercial & institu…,Construction,$54.00m,* 81,New
13,Jul 2018,Novare Holdings,Novare Equity Par…,South Africa,Nigeria,Real estate,Commercial & institu…,Construction,* $115.40m,* 578,New
14,Jul 2018,Shoprite,Shoprite,South Africa,Nigeria,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
15,Jul 2018,Unique Maritime,Unique Maritime,UAE,Nigeria,Business services,"Architectural, engine…",Business Services,* $27.80m,* 8,New
