ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2019,Nexudus,Commons Morocco,United Kingdom,Morocco,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
2,Feb 2019,Nippon Telegraph …,Everis,Japan,Morocco,Business services,Management consult…,Business Services,* $15.10m,100,New
3,Feb 2019,Pestana,Pestana,Portugal,Morocco,Hotels & tourism,Accommodation,Construction,$45.10m,* 113,New
4,Feb 2019,Safran Group,Safran Group,France,Morocco,Aerospace,"Aircraft engines, oth…",Manufacturing,* $12.30m,* 163,New
5,Feb 2019,You First,You First,Spain,Morocco,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 43,New
6,Feb 2019,Zain (Mobile Telec…,Inwi,Kuwait,Morocco,Communications,Computing infrastruc…,ICT & Internet Infras…,* $122.20m,* 100,New
7,Jan 2019,Givaudan,Givaudan,Switzerland,Morocco,Chemicals,"Paints, coatings, add…",Research & Develop…,$1.22m,* 4,New
8,Jan 2019,Le Piston Francais,Le Piston Francais,France,Morocco,Aerospace,"Aircraft engines, oth…",Manufacturing,$11.31m,65,New
9,Jan 2019,MyOpla,MyOpla,France,Morocco,Business services,Business support ser…,Customer Contact C…,$10.00m,* 267,New
10,Jan 2019,RIU Hotels & Reso…,RIU Hotels & Reso…,Spain,Morocco,Hotels & tourism,Accommodation,Construction,* $116.60m,* 202,New
11,Jan 2019,Seedstars,Seedstars,Switzerland,Morocco,Business services,Other support services,Business Services,* $27.80m,* 43,New
12,Jan 2019,Sofrino-Sogena Gr…,Sofrilog,France,Morocco,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $76.60m,* 178,New
13,Jan 2019,Teamwill Consulting,Teamwill Consulting,France,Morocco,Business services,Management consult…,Business Services,* $27.80m,* 43,New
14,Jan 2019,Tervalis,Fertinagro,Spain,Morocco,Chemicals,"Pesticide, fertilisers …",Manufacturing,$45.78m,* 61,New
15,Jan 2019,TI Automotive Lim…,TI Automotive Lim…,United Kingdom,Morocco,Automotive compon…,Motor vehicle gasolin…,Manufacturing,$18.44m,* 266,New
