ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2013,Ecole Centrale (l'E…,Ecole Centrale (l'E…,France,Morocco,Business services,"Technical, trade & ot…",Education & Training,* $9.40m,* 46,New
2,Apr 2013,Sanofi,Sanofi,France,Morocco,Pharmaceuticals,Pharmaceutical prep…,"Logistics, Distributio…",$26.17m,* 118,New
3,Apr 2013,Suez (Suez Enviro…,Lydec,France,Morocco,Business services,"Water, sewage & oth…",Recycling,* $150.80m,* 42,New
4,Apr 2013,Transportes y Gru…,Transportes y Gru…,Spain,Morocco,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
5,Mar 2013,Nestle,Nespresso,Switzerland,Morocco,Food and Beverages,Coffee & tea,Retail,* $12.70m,* 107,New
6,Feb 2013,Engie (GDF SUEZ)…,Engie (GDF SUEZ)…,France,Morocco,Renewable energy,Wind electric power,Electricity,* $208.20m,* 57,New
7,Feb 2013,Global Quantis,Global Quantis,Spain,Morocco,Communications,Satellite telecommu…,"Sales, Marketing & S…",* $4.70m,* 62,New
8,Feb 2013,Inveravante Inver…,Inveravante Inver…,Spain,Morocco,Real estate,Commercial & institu…,Construction,* $363.60m,* 578,New
9,Feb 2013,Inveravante Inver…,Inveravante Inver…,Spain,Morocco,Real estate,Commercial & institu…,Construction,$254.62m,* 381,New
10,Feb 2013,Partners & Partner…,Qatar Heart Labor…,Qatar,Morocco,Healthcare,Outpatient care cent…,Research & Develop…,* $10.60m,* 82,New
11,Feb 2013,Plastic Electromec…,Plastic Electromec…,Tunisia,Morocco,Automotive compon…,Other motor vehicle …,Manufacturing,$8.46m,500,New
12,Feb 2013,Spectrami,Spectrami,UAE,Morocco,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
13,Feb 2013,The Caramelo Gro…,The Caramelo Gro…,Spain,Morocco,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
14,Feb 2013,Umanis,Umanis,France,Morocco,Software & IT services,Custom computer pr…,Shared Services Cen…,* $8.60m,150,New
15,Feb 2013,Yazaki Group,Yazaki Europe,Japan,Morocco,Automotive compon…,Motor vehicle electri…,Manufacturing,* $26.00m,* 497,New
