ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2019,WPP,Social.Lab,United Kingdom,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $2.90m,19,New
2,Jan 2019,Berkeley Assets,Berkeley Assets,United Kingdom,South Africa,Financial services,Investment manage…,Business Services,* $9.60m,* 31,New
3,Jan 2019,DataManagement …,DataManagement …,Netherlands,South Africa,Communications,Computing infrastruc…,"Sales, Marketing & S…",* $4.70m,* 62,New
4,Jan 2019,Global Metals Net…,Global Metals Net…,Hong Kong,South Africa,Metals,Other (Metals),"Sales, Marketing & S…",* $1.90m,* 8,New
5,Jan 2019,inDrive (inDriver),inDrive (inDriver),United States,South Africa,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 9,New
6,Jan 2019,"Japan Oil, Gas an…","Japan Oil, Gas an…",Japan,South Africa,"Coal, oil & gas",Oil & gas extraction,"Sales, Marketing & S…",* $7.80m,* 30,New
7,Jan 2019,Lemongrass Cons…,Lemongrass Cons…,United Kingdom,South Africa,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 63,New
8,Jan 2019,Merck & Co,Allflex South Africa,United States,South Africa,Industrial equipment,"Agriculture, construc…","Sales, Marketing & S…",* $2.90m,* 11,New
9,Jan 2019,Porcelanosa,Porcelanosa,Spain,South Africa,Ceramics & glass,Clay product & refra…,"Sales, Marketing & S…",* $1.00m,* 6,New
10,Jan 2019,UiPath,UiPath,United States,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
11,Jan 2019,Uniconta,Uniconta,Denmark,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
12,Jan 2019,Valcora,Valcora,Switzerland,South Africa,Transportation & Wa…,Support activities for…,"Sales, Marketing & S…",* $0.70m,2,New
13,Jan 2019,Zepz,Zepz,United Kingdom,South Africa,Financial services,Retail banking,Business Services,* $9.60m,* 31,New
14,Dec 2018,Econet Global,Liquid Telecom So…,Mauritius,South Africa,Communications,Wireless telecommu…,ICT & Internet Infras…,* $90.30m,* 100,New
15,Dec 2018,Magna Tyres,Magna Tyres,Netherlands,South Africa,Rubber,Tyres,"Sales, Marketing & S…",* $2.70m,* 19,New
