ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2014,Groupe Bernard H…,Saida,France,Algeria,Automotive OEM,Motor vehicle & part…,Retail,* $12.50m,* 37,New
2,May 2014,Gioseppo,Gioseppo,Spain,Algeria,Textiles,Footwear,Retail,* $4.40m,* 50,New
3,Mar 2014,SHV Holdings,Mammoet,Netherlands,Algeria,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,Expansion
4,Feb 2014,PPC (Pretoria Portl…,Hodna Cement Co…,South Africa,Algeria,Building materials,Cement & concrete p…,Manufacturing,$350.00m,* 858,New
5,Feb 2014,Robert Bosch,Bosch,Germany,Algeria,Automotive compon…,Motor vehicle electri…,"Sales, Marketing & S…",* $1.80m,* 18,New
6,Jan 2014,Endress+Hauser,Endress+Hauser,Switzerland,Algeria,Industrial equipment,Measuring & control …,"Sales, Marketing & S…",* $0.60m,6,New
7,Jan 2014,Varian Medical Sy…,Varian Medical Sy…,United States,Algeria,Medical devices,Electromedical and E…,Education & Training,* $3.70m,* 67,New
8,Dec 2013,Ooredoo (Qatar Te…,Ooredoo Algeria,Qatar,Algeria,Communications,Wireless telecommu…,ICT & Internet Infras…,* $122.20m,* 100,New
9,Dec 2013,Shwe Taung,Shwe Taung,Myanmar,Algeria,Building materials,Cement & concrete p…,Manufacturing,* $158.60m,* 496,New
10,Nov 2013,Al Masraf (Arab B…,Al Masraf (Arab B…,UAE,Algeria,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
11,Nov 2013,China FAW Group …,China FAW Group …,China,Algeria,Automotive OEM,Automobiles,Manufacturing,$63.80m,* 377,New
12,Nov 2013,Huawei Technologi…,Huawei Technologi…,China,Algeria,Communications,Communications equ…,Education & Training,* $11.10m,* 137,New
13,Nov 2013,Lafarge,Lafarge,France,Algeria,Building materials,Cement & concrete p…,Research & Develop…,* $6.70m,* 50,New
14,Aug 2013,Societe Nouvelle …,Societe Nouvelle …,Tunisia,Algeria,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
15,Jun 2013,Grupo Ortiz Const…,Grupo Ortiz Const…,Spain,Algeria,Building materials,Cement & concrete p…,Manufacturing,* $158.60m,* 496,New
