ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2014,Coris Bank Intern…,Coris Bank Intern…,Burkina Faso,Togo,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
2,May 2014,Standard Bank Gr…,Standard Bank Gr…,South Africa,Togo,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
3,Sep 2013,Dangote Group,Dangote Cement,Nigeria,Togo,Building materials,Cement & concrete p…,Manufacturing,* $103.10m,* 496,New
4,Aug 2013,Ethiopian Airlines,Ethiopian Airlines,Ethiopia,Togo,Transportation & Wa…,Air transportation,"Logistics, Distributio…",* $167.70m,* 111,New
5,Jul 2013,Guardian Global R…,Guardian Global R…,United Kingdom,Togo,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
6,Feb 2013,African Developm…,African Developm…,Côte d Ivoire,Togo,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
7,Feb 2013,Bank of Africa (B…,Bank of Africa,Morocco,Togo,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
8,Jan 2013,Esencias Moles,Esencias Moles,Spain,Togo,Chemicals,"Paints, coatings, add…","Sales, Marketing & S…",* $2.80m,* 13,New
9,Jan 2013,Onomo Hotels,Onomo Hotels,Senegal,Togo,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
10,Sep 2012,Heidelberg Materi…,Heidelberg Materi…,Germany,Togo,Building materials,Cement & concrete p…,Manufacturing,* $103.10m,* 496,New
11,Sep 2012,Heidelberg Materi…,Heidelberg Materi…,Germany,Togo,Building materials,Cement & concrete p…,Manufacturing,$250.00m,* 613,New
12,Apr 2009,Medview Group,Medview Airline,Nigeria,Togo,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $15.30m,* 10,New
13,Dec 2008,ContourGlobal,ContourGlobal Togo,United States,Togo,Renewable energy,Geothermal electric …,Electricity,$146.00m,* 39,New
14,Dec 2007,Radio France Inter…,Radio France Inter…,France,Togo,Communications,Radio & TV broadcas…,ICT & Internet Infras…,* $150.00m,* 89,New
15,Nov 2006,Nykomb,Nykomb,Sweden,Togo,Renewable energy,Biomass power,Electricity,* $231.70m,* 54,New
