ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2012,HCL Group,HCL Technologies,India,South Africa,Communications,Other telecommunic…,Technical Support Ce…,* $9.70m,* 151,New
2,Mar 2012,Holborn Assets,Holborn Assets,UAE,South Africa,Financial services,Investment manage…,Business Services,* $11.00m,* 21,New
3,Mar 2012,Juwi,Juwi,Germany,South Africa,Renewable energy,Wind electric power,"Sales, Marketing & S…",* $4.40m,16,Expansion
4,Mar 2012,Mira Inform,Mira Inform,India,South Africa,Business services,"Professional, scientifi…",Business Services,* $6.80m,* 15,New
5,Mar 2012,Mobile Telecommu…,Mobile Telecommu…,Namibia,South Africa,Communications,Wireless telecommu…,ICT & Internet Infras…,* $90.30m,* 100,New
6,Mar 2012,Normet,Normet,Finland,South Africa,Industrial equipment,"Agriculture, construc…","Sales, Marketing & S…",* $2.90m,* 17,New
7,Mar 2012,Normet,Normet Africa,Finland,South Africa,Chemicals,Other chemical prod…,Manufacturing,* $33.80m,* 149,New
8,Mar 2012,Poltrona Frau,Poltrona Frau,Italy,South Africa,Consumer products,Furniture & related p…,Retail,* $10.90m,* 170,New
9,Mar 2012,Safal Investments,Safal Steel,Mauritius,South Africa,Metals,"Coating, engraving, …",Manufacturing,$130.19m,370,New
10,Mar 2012,Saxo Bank,Saxo Capital Mark…,Denmark,South Africa,Financial services,Corporate & investm…,Business Services,* $11.00m,* 21,New
11,Mar 2012,Shantui Constructi…,Shantui Equipmen…,China,South Africa,Industrial equipment,"Agriculture, construc…",Maintenance & Servi…,* $5.00m,* 27,New
12,Mar 2012,Tata Group,Khopoli Investme…,India,South Africa,Renewable energy,Other electric power …,"Sales, Marketing & S…",* $22.90m,* 25,New
13,Feb 2012,Actividades de Co…,Leighton Holdings,Spain,South Africa,Business services,"Architectural, engine…",Headquarters,* $13.80m,* 85,New
14,Feb 2012,ALE,ALE,United Kingdom,South Africa,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
15,Feb 2012,AMCOL Internatio…,AMCOL Internatio…,United States,South Africa,Minerals,Nonmetallic mineral …,Manufacturing,$5.00m,* 41,Expansion
