ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2023,Iskefe Holding,Iskefe Holding,Turkey,Egypt,Food and Beverages,Other (Food & Bever…,Manufacturing,$40.00m,* 302,New
2,May 2023,Khazna Data Cent…,Khazna Data Cent…,UAE,Egypt,Communications,Computing infrastruc…,ICT & Internet Infras…,$250.00m,* 37,New
3,May 2023,Pearl Overseas In…,Pearl Polyurethan…,UAE,Egypt,Plastics,"Urethane, foam prod…","Sales, Marketing & S…",* $2.00m,* 9,New
4,May 2023,Scatec AS,Scatec AS,Norway,Egypt,Renewable energy,Other electric power …,Manufacturing,$450.00m,* 231,New
5,Apr 2023,Health Espresso,Health Espresso,Canada,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 44,New
6,Apr 2023,Palm.hr,Palm.hr,Saudi Arabia,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 44,New
7,Apr 2023,PhilaCoatings,PhilaCoatings,United States,Egypt,Chemicals,"Paints, coatings, add…","Logistics, Distributio…",* $21.60m,* 26,New
8,Apr 2023,Seals Consulting,Seals Consulting,UAE,Egypt,Business services,Management consult…,Business Services,* $27.80m,* 37,New
9,Apr 2023,Segula Technologi…,Segula Technologi…,France,Egypt,Business services,"Architectural, engine…",Business Services,* $15.10m,* 100,New
10,Mar 2023,Abu Dhabi Ports,Abu Dhabi Ports,UAE,Egypt,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",$200.00m,* 888,New
11,Mar 2023,Abu Dhabi Ports,Abu Dhabi Ports,UAE,Egypt,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $156.20m,* 111,New
12,Mar 2023,Abu Dhabi Ports,Abu Dhabi Ports,UAE,Egypt,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $156.20m,* 111,New
13,Mar 2023,Abu Dhabi Ports,Abu Dhabi Ports,UAE,Egypt,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $156.20m,* 111,New
14,Mar 2023,Agility,Agility,Kuwait,Egypt,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",$100.00m,* 444,New
15,Mar 2023,Agility,Agility,Kuwait,Egypt,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $156.20m,* 111,New
