ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2018,Dubai World,DP World Sokhna,UAE,Egypt,Transportation & Wa…,Warehousing & stora…,Customer Contact C…,$0.17m,* 4,New
2,Apr 2018,IKU Mobile,IKU Mobile,UAE,Egypt,Communications,Communications equ…,Manufacturing,$17.00m,* 304,New
3,Apr 2018,Shell PLC (Royal D…,Shell Egypt,United Kingdom,Egypt,"Coal, oil & gas",Oil & gas extraction,Extraction,* $349.80m,* 230,Expansion
4,Mar 2018,Azadea Group,Azadea Group,Lebanon,Egypt,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
5,Mar 2018,Hengtong Optic-El…,Hengtong Optic-El…,China,Egypt,Electronic components,Communication & en…,Manufacturing,$15.00m,* 132,New
6,Mar 2018,Investment Corpo…,Emirates NBD Egy…,UAE,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
7,Mar 2018,New Hope Group (…,New Hope Group (…,China,Egypt,Food and Beverages,Animal food,Manufacturing,$15.80m,* 119,New
8,Mar 2018,New Hope Group (…,New Hope Group (…,China,Egypt,Food and Beverages,Animal food,Manufacturing,* $51.60m,* 225,New
9,Mar 2018,SAIC Chery Auto…,SAIC Motor Manuf…,China,Egypt,Automotive OEM,Automobiles,Manufacturing,* $81.00m,* 942,New
10,Mar 2018,SAIC Motor (Shan…,SAIC Motor (Shan…,China,Egypt,Automotive OEM,Automobiles,Manufacturing,* $81.00m,* 942,New
11,Feb 2018,Chiyoda,Xodus,Japan,Egypt,Business services,"Architectural, engine…",Business Services,* $27.80m,* 37,New
12,Feb 2018,Grundfos,Grundfos Egypt,Denmark,Egypt,Industrial equipment,General purpose ma…,Manufacturing,* $71.80m,* 219,New
13,Feb 2018,Grundfos,Grundfos Egypt,Denmark,Egypt,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
14,Feb 2018,L'azurde,L'azurde,Saudi Arabia,Egypt,Consumer products,Jewellery & silverware,Manufacturing,$3.34m,* 49,New
15,Feb 2018,Majid Al Futtaim G…,Majid Al Futtaim G…,UAE,Egypt,Food and Beverages,Food & beverage ret…,Retail,$43.26m,* 783,New
