ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2022,Bayer,Bayer,Germany,Egypt,Pharmaceuticals,Pharmaceutical prep…,Manufacturing,$12.00m,* 78,New
2,Oct 2022,Cashee,Cashee,UAE,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
3,Oct 2022,Deloitte Touche To…,Deloitte Middle East,United States,Egypt,Business services,"Accounting, tax prep…",Business Services,* $27.80m,* 37,New
4,Oct 2022,Elitser Technologies,Elitser Technologies,UAE,Egypt,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 275,New
5,Oct 2022,Global Lingo,Global Lingo,United Kingdom,Egypt,Business services,"Professional, scientifi…",Business Services,* $2.00m,13,New
6,Oct 2022,Jumia,Jumia Egypt,Nigeria,Egypt,Consumer products,General merchandis…,"Logistics, Distributio…",* $56.60m,* 415,New
7,Oct 2022,Majid Al Futtaim G…,Majid Al Futtaim G…,UAE,Egypt,Food and Beverages,Food & beverage ret…,Retail,* $92.80m,* 107,Expansion
8,Oct 2022,Servex,Servex,Turkey,Egypt,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
9,Oct 2022,Systems Limited,Systems Limited,Pakistan,Egypt,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 275,New
10,Oct 2022,Truking Technology,Truking Technology,China,Egypt,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
11,Sep 2022,Amazon.com,Amazon.com,United States,Egypt,Consumer products,General merchandis…,"Logistics, Distributio…",* $56.60m,* 415,New
12,Sep 2022,Americana Group …,Americana Group …,UAE,Egypt,Food and Beverages,Food services,Manufacturing,* $51.60m,* 225,Expansion
13,Sep 2022,Azadea Group,Azadea Group,Lebanon,Egypt,Consumer products,Other (Consumer pr…,Retail,* $10.90m,* 170,New
14,Sep 2022,Bloom Holding,Bloom Holding,UAE,Egypt,Business services,"Schools, colleges, un…",Business Services,$76.83m,* 510,New
15,Sep 2022,Dabur India,Dabur Egypt,India,Egypt,Consumer products,"Cosmetics, perfume,…",Manufacturing,* $20.10m,* 969,Expansion
