ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2011,Banco Comercial P…,Banco Millennium …,Portugal,Angola,Financial services,Retail banking,Business Services,* $2.20m,5,New
2,Nov 2011,John Wood Group,John Wood Group,United Kingdom,Angola,"Coal, oil & gas",Support activities for…,Business Services,* $4.30m,* 45,New
3,Nov 2011,Labiofam,Labiofam,Cuba,Angola,Pharmaceuticals,Pharmaceutical prep…,Manufacturing,* $31.10m,* 376,New
4,Nov 2011,Nippon Telegraph …,Internet Solutions…,Japan,Angola,Communications,Wired telecommunic…,"Sales, Marketing & S…",* $7.50m,* 16,New
5,Oct 2011,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $3.40m,8,New
6,Oct 2011,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
7,Oct 2011,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $3.40m,8,New
8,Sep 2011,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
9,Sep 2011,Banco Comercial P…,Banco Millennium …,Portugal,Angola,Financial services,Retail banking,Business Services,* $3.00m,7,New
10,Sep 2011,Flexlife,Flexlife,United Kingdom,Angola,"Coal, oil & gas",Support activities for…,Business Services,* $4.30m,* 45,New
11,Sep 2011,Pick n Pay Holdings,Pick n Pay,South Africa,Angola,Food and Beverages,Food & beverage ret…,Retail,* $16.60m,* 177,New
12,Sep 2011,Woolworths (Sout…,Woolworths (Sout…,South Africa,Angola,Consumer products,All other general me…,Retail,* $36.90m,* 179,New
13,Aug 2011,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $3.00m,7,New
14,Aug 2011,Banco Comercial P…,Banco Millennium …,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
15,Aug 2011,South African Air…,South African Air…,South Africa,Angola,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $15.30m,* 10,New
