ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2017,Halliburton,Halliburton,United States,Nigeria,"Coal, oil & gas",Oil & gas extraction,Education & Training,* $22.20m,* 131,New
2,Nov 2017,Meltwater Group,Meltwater Group,United States,Nigeria,Business services,"Business schools, co…",Education & Training,* $9.40m,* 46,New
3,Nov 2017,Novare Holdings,Novare Equity Par…,South Africa,Nigeria,Real estate,Commercial & institu…,Construction,* $115.40m,* 578,New
4,Nov 2017,Oracle,Oracle,United States,Nigeria,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 14,New
5,Nov 2017,Sona Group,Sona Group,India,Nigeria,Chemicals,Basic chemicals,Manufacturing,* $653.80m,* 455,Expansion
6,Nov 2017,Toyota Motor,CFAO Group,Japan,Nigeria,Automotive OEM,Heavy duty trucks,Manufacturing,* $94.80m,* 884,Co-Location
7,Oct 2017,Bolt (Taxify),Bolt (Taxify),Estonia,Nigeria,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 14,New
8,Oct 2017,Rosatom,Rosatom,Russia,Nigeria,"Coal, oil & gas",Nuclear electric pow…,Electricity,* $654.60m,* 101,New
9,Oct 2017,Rosatom,Rosatom,Russia,Nigeria,"Coal, oil & gas",Nuclear electric pow…,Electricity,* $654.60m,* 101,New
10,Oct 2017,Shapoorji Pallonji …,Sterling and Wilson,India,Nigeria,Industrial equipment,Mechanical power tr…,"Sales, Marketing & S…",* $2.90m,* 11,New
11,Oct 2017,Stern-Wywiol Gru…,Mühlenchemie (M…,Germany,Nigeria,Food and Beverages,Other (Food & Bever…,Research & Develop…,* $12.00m,* 55,New
12,Oct 2017,Truecaller,Truecaller,Sweden,Nigeria,Software & IT services,Internet publishing …,Headquarters,* $12.20m,* 73,New
13,Sep 2017,Miniso,Miniso,China,Nigeria,Consumer products,All other general me…,Retail,* $10.90m,* 170,New
14,Sep 2017,Olam International,Olam International,Singapore,Nigeria,Food and Beverages,Animal food,Manufacturing,* $75.00m,* 284,New
15,Sep 2017,Olam International,Olam International,Singapore,Nigeria,Food and Beverages,Animal food,Manufacturing,* $75.00m,* 284,New
