ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2021,Rokosan,Rokosan Rwanda,Slovakia,Rwanda,Chemicals,"Pesticide, fertilisers …",Manufacturing,$23.67m,* 31,New
2,Jul 2021,YNV Holdings,Tek Experts,Cyprus,Rwanda,Software & IT services,Custom computer pr…,Technical Support Ce…,* $99.90m,"1,000",New
3,Jun 2021,HackersEra,HackersEra,India,Rwanda,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
4,May 2021,Mobilitas Group,Mobilitas Group,France,Rwanda,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $4.30m,19,New
5,Feb 2021,LexLau,LexLau,Belgium,Rwanda,Business services,Legal services,Business Services,* $27.80m,* 38,New
6,Feb 2021,Move One,Move One,UAE,Rwanda,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
7,Jan 2021,Bharti Group,Airtel Rwanda,India,Rwanda,Communications,Communications equ…,Retail,* $6.30m,* 31,New
8,Dec 2020,Mobilitas Group,Mobilitas Group,France,Rwanda,Business services,Other support services,Business Services,* $27.80m,* 38,New
9,Sep 2020,Milbridge Group,Mark Cables FZE …,UAE,Rwanda,Electronic components,Communication & en…,Manufacturing,$5.04m,"1,250",New
10,Jul 2020,Milbridge Holding,Prime Cement,Angola,Rwanda,Building materials,Cement & concrete p…,Manufacturing,$40.00m,300,New
11,Jun 2020,Delphy,Delphy,Netherlands,Rwanda,Food and Beverages,Crop production,"Sales, Marketing & S…",* $4.50m,* 18,New
12,Jan 2020,Dubai World,DP World,UAE,Rwanda,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $167.70m,* 111,New
13,Nov 2019,Seeds&Chips,Seeds&Chips,Italy,Rwanda,Business services,"Professional, scientifi…",Research & Develop…,* $8.60m,* 73,New
14,Oct 2019,Metalysis,Metalysis,United Kingdom,Rwanda,Metals,Nonferrous metal pr…,Manufacturing,$16.00m,* 110,New
15,Oct 2019,Rosatom,Rosatom,Russia,Rwanda,"Coal, oil & gas",Nuclear electric pow…,Research & Develop…,* $28.30m,* 71,New
