ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jan 2010,LC Packaging,LC Packaging,Netherlands,South Africa,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
2,Jan 2010,Nestle,Nespresso,Switzerland,South Africa,Food and Beverages,Food services,Retail,* $16.60m,* 177,New
3,Jan 2010,OM Residual UK (…,Nedbank,United Kingdom,South Africa,Financial services,Retail banking,Business Services,* $11.00m,* 21,New
4,Jan 2010,Sedgman,Sedgman,Australia,South Africa,"Coal, oil & gas",Support activities for…,Business Services,* $4.50m,* 55,Expansion
5,Jan 2010,The Velosi Group,K2,United Kingdom,South Africa,"Coal, oil & gas",Support activities for…,Business Services,* $4.30m,* 45,New
6,Dec 2009,A R Brown McFarl…,A R Brown McFarl…,United Kingdom,South Africa,Metals,Steel products,Manufacturing,* $76.80m,* 223,New
7,Dec 2009,Choppies,Choppies,Botswana,South Africa,Food and Beverages,Food & beverage ret…,Retail,$1.21m,* 20,New
8,Dec 2009,Fluidra (Aquaria G…,Fluidra (Aquaria G…,Spain,South Africa,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 17,New
9,Dec 2009,"Fragomen, Del Re…","Fragomen, Del Re…",United States,South Africa,Business services,Legal services,Business Services,* $27.80m,* 17,New
10,Dec 2009,KDDI,Telehouse Europe,Japan,South Africa,Communications,Computing infrastruc…,ICT & Internet Infras…,* $150.00m,* 89,New
11,Dec 2009,KDDI,Telehouse Europe,Japan,South Africa,Communications,Computing infrastruc…,ICT & Internet Infras…,* $150.00m,* 89,New
12,Dec 2009,Microsoft,Microsoft,United States,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 9,New
13,Dec 2009,Rehau,Rehau,Germany,South Africa,Automotive compon…,Motor vehicle body &…,Manufacturing,$30.14m,130,New
14,Dec 2009,RH Marine Group …,Radio Holland,Netherlands,South Africa,Communications,Communications equ…,"Sales, Marketing & S…",* $7.50m,* 16,New
15,Dec 2009,Union Bank of India,Union Bank of India,India,South Africa,Financial services,Retail banking,Business Services,* $11.00m,* 21,New
