ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2010,Gulf African Bank …,Gulf African Bank …,Kenya,Uganda,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
2,May 2010,Warid Telecom,Warid Telecom,Pakistan,Uganda,Communications,Wireless telecommu…,"Sales, Marketing & S…",* $7.50m,* 16,New
3,Apr 2010,Idea Spice,Idea Spice,UAE,Uganda,Business services,"Advertising, PR, & re…",Business Services,* $6.80m,* 15,New
4,Apr 2010,Mercator Transport,Mercator Transport,Canada,Uganda,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $15.30m,* 10,New
5,Apr 2010,Mobiserve,Mobiserve Kenya,Egypt,Uganda,Communications,Wireless telecommu…,"Sales, Marketing & S…",* $4.70m,* 62,New
6,Apr 2010,Sanlam Group,Sanlam Group,South Africa,Uganda,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 91,New
7,Mar 2010,Bank PHB,Orient Bank,Nigeria,Uganda,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
8,Mar 2010,Barefoot Power,Barefoot Power,Australia,Uganda,Electronic components,All other electrical e…,"Sales, Marketing & S…",* $1.80m,* 13,New
9,Mar 2010,Ecobank Transnati…,Ecobank Uganda,Togo,Uganda,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
10,Mar 2010,Tullow Oil,Tullow Oil,United Kingdom,Uganda,"Coal, oil & gas",Oil & gas extraction,Extraction,$175.00m,* 73,New
11,Feb 2010,Deacons,Deacons,Kenya,Uganda,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
12,Feb 2010,MMI Steel,MMI Steel,Tanzania,Uganda,Metals,Steel products,Manufacturing,$47.00m,220,New
13,Jan 2010,Bartlett Group,Bartlett Group,United Kingdom,Uganda,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
14,Jan 2010,Gulf Resources,Gulf Resources,Australia,Uganda,Minerals,Other non-metallic …,Extraction,* $55.60m,* 383,Expansion
15,Jan 2010,Tell-Em Public Rel…,Tell-Em Public Rel…,Kenya,Uganda,Business services,"Advertising, PR, & re…",Business Services,* $6.80m,* 15,New
