ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Dec 2019,Shanghai KS Print…,Shanghai KS Print…,China,Ghana,"Paper, printing & pac…",Printing & related ac…,Business Services,* $4.00m,* 55,New
2,Dec 2019,Shanghai KS Print…,E-Tang Ghana,China,Ghana,"Paper, printing & pac…",Printing & related ac…,Manufacturing,* $45.00m,* 171,New
3,Dec 2019,TigerLogic Solutions,TigerLogic Solutions,Nigeria,Ghana,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
4,Nov 2019,Kuoni,VFS Global,Switzerland,Ghana,Business services,Other support services,Business Services,* $27.80m,* 38,New
5,Nov 2019,Kuoni,VFS Global,Switzerland,Ghana,Business services,Other support services,Business Services,* $27.80m,* 38,New
6,Nov 2019,Kuoni,VFS Global,Switzerland,Ghana,Business services,Other support services,Business Services,* $27.80m,* 38,New
7,Nov 2019,Saint-Gobain,Saint-Gobain,France,Ghana,Building materials,Cement & concrete p…,Manufacturing,* $54.40m,* 496,Expansion
8,Nov 2019,Seeds&Chips,Seeds&Chips,Italy,Ghana,Business services,"Professional, scientifi…",Research & Develop…,* $8.60m,* 73,New
9,Nov 2019,Toyota Motor,Toyota Tsusho,Japan,Ghana,Automotive OEM,Automobiles,Manufacturing,* $94.80m,* 884,New
10,Oct 2019,AngloGold Ashanti,AngloGold Ashanti,South Africa,Ghana,Metals,Gold ore & silver ore…,Extraction,* $97.30m,* 717,Expansion
11,Oct 2019,Slamm Technologi…,Slamm Technologi…,United States,Ghana,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
12,Sep 2019,China General Tec…,China General Tec…,China,Ghana,Food and Beverages,Sugar & confectionar…,Manufacturing,$100.00m,* 818,New
13,Sep 2019,Meker,Meker Africa,Lebanon,Ghana,Consumer products,Furniture & related p…,Manufacturing,* $14.40m,* 418,New
14,Sep 2019,Meker,Meker Africa,Lebanon,Ghana,Consumer products,Furniture & related p…,Retail,* $10.90m,* 170,New
15,Sep 2019,Miniso,Miniso,China,Ghana,Consumer products,All other general me…,Retail,* $10.90m,* 170,New
