ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2024,Voltalia,Voltalia,France,Tunisia,Renewable energy,Solar electric power,Electricity,* $70.60m,* 57,New
2,Apr 2024,Habemus Solutions,Habemus Solutions,Germany,Tunisia,Electronic components,All other electrical e…,Research & Develop…,* $7.80m,* 20,New
3,Apr 2024,Qair,Qair,France,Tunisia,Renewable energy,Solar electric power,Electricity,* $70.60m,* 57,New
4,Apr 2024,Qair,Qair,France,Tunisia,Renewable energy,Solar electric power,Electricity,* $70.60m,* 57,New
5,Feb 2024,Capital Analytics,Capital Analytics,France,Tunisia,Business services,Management consult…,Business Services,* $27.80m,* 29,New
6,Feb 2024,Logidoo,Logidoo,Morocco,Tunisia,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
7,Feb 2024,ProXalys (Probouti…,ProXalys (Probouti…,Senegal,Tunisia,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
8,Dec 2023,Enerland,Enerland,Spain,Tunisia,Renewable energy,Solar electric power,"Sales, Marketing & S…",* $22.90m,* 25,Expansion
9,Dec 2023,Restel,Restel,Spain,Tunisia,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 18,New
10,Aug 2023,Sharabati Denim,Sharabati Denim,Egypt,Tunisia,Textiles,Textile product mills,"Sales, Marketing & S…",* $1.40m,* 13,New
11,Jul 2023,Etam Developpem…,Etam Developpem…,France,Tunisia,Textiles,Clothing & clothing a…,Manufacturing,* $11.10m,* 268,New
12,Jul 2023,PASS Consulting …,PASS Consulting …,Germany,Tunisia,Software & IT services,Custom computer pr…,Research & Develop…,* $32.40m,* 97,New
13,May 2023,Electricite de Fran…,EDF Renewable E…,France,Tunisia,Renewable energy,Other electric power …,"Sales, Marketing & S…",* $22.90m,* 25,New
14,May 2023,GoGlobal,GoGlobal,Japan,Tunisia,Business services,Employment services,Business Services,* $27.80m,* 29,New
15,May 2023,TMC Global (The …,TMC Global (The …,Netherlands,Tunisia,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
