ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2015,European Investm…,European Investm…,Luxembourg,Ethiopia,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
2,Jul 2015,Lamudi,Lamudi,Germany,Ethiopia,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 18,New
3,Jul 2015,Samsung Group,Samsung Electron…,South Korea,Ethiopia,Consumer electronics,Other (Consumer ele…,Retail,* $1.50m,10,New
4,May 2015,Egyptian Internati…,Egyptian Internati…,Egypt,Ethiopia,Pharmaceuticals,Pharmaceutical prep…,Manufacturing,* $46.70m,* 205,New
5,May 2015,Millicom Internati…,Jovago.com,Luxembourg,Ethiopia,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $1.30m,* 18,New
6,Apr 2015,Equity Bank,Equity Bank,Kenya,Ethiopia,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
7,Mar 2015,Dow Chemical,Dow Chemical,United States,Ethiopia,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
8,Mar 2015,Global Electric Tra…,Global Electric Tra…,United States,Ethiopia,Automotive OEM,Automobiles,Manufacturing,$4.00m,* 24,New
9,Mar 2015,Nampak,Nampak,South Africa,Ethiopia,Ceramics & glass,Glass & glass products,Manufacturing,$68.00m,* 403,New
10,Mar 2015,Shaoxing Mina Te…,Shaoxing Mina Te…,China,Ethiopia,Textiles,Textile product mills,Manufacturing,$15.00m,"5,000",New
11,Feb 2015,My Shoe & Leathe…,My Shoe & Leathe…,Turkey,Ethiopia,Textiles,Footwear,Manufacturing,$35.00m,"1,962",New
12,Feb 2015,Yara International,Yara Dallol,Norway,Ethiopia,Minerals,Nonmetallic mineral …,Extraction,* $555.00m,"* 1,619",New
13,Feb 2015,Yara International,Yara Dallol,Norway,Ethiopia,Chemicals,"Pesticide, fertilisers …",Manufacturing,* $185.00m,* 245,Co-Location
14,Jan 2015,Ascent Capital,Ascent Capital,Mauritius,Ethiopia,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
15,Jan 2015,Groupe BPCE,Red Sea Trade & I…,France,Ethiopia,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
