ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2020,TotalEnergies (Tot…,TotalEnergies (Tot…,France,Mozambique,"Coal, oil & gas","Natural, liquefied an…",Extraction,* $484.60m,* 230,New
2,Jul 2020,TotalEnergies (Tot…,TotalEnergies (Tot…,France,Mozambique,"Coal, oil & gas","Natural, liquefied an…",Extraction,* $484.60m,* 230,New
3,Jul 2020,TotalEnergies (Tot…,TotalEnergies (Tot…,France,Mozambique,"Coal, oil & gas","Natural, liquefied an…",Manufacturing,* $1.41bn,* 213,New
4,May 2020,China Mobile Com…,China Mobile Inter…,China,Mozambique,Communications,Wired telecommunic…,ICT & Internet Infras…,* $122.20m,* 100,New
5,Mar 2020,Access Bank,Access Bank,Nigeria,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
6,Jan 2020,Efacec,Efacec,Portugal,Mozambique,Renewable energy,Solar electric power,Electricity,* $87.90m,* 57,New
7,Jan 2020,Guangzhou Sunda…,Guangzhou Sunda…,China,Mozambique,Ceramics & glass,Clay product & refra…,Manufacturing,* $64.00m,* 379,New
8,Dec 2019,Impala SAS,Neoen,France,Mozambique,Renewable energy,Solar electric power,Electricity,$56.00m,30,New
9,Nov 2019,ABSA,ABSA Bank Moça…,South Africa,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
10,Nov 2019,Grupo Cunado,Grupo Cunado,Spain,Mozambique,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
11,Nov 2019,Seeds&Chips,Seeds&Chips,Italy,Mozambique,Business services,"Professional, scientifi…",Research & Develop…,* $8.60m,* 73,New
12,Nov 2019,Spina,Spina,Italy,Mozambique,Electronic components,All other electrical e…,"Sales, Marketing & S…",* $1.80m,* 13,New
13,Aug 2019,Gigawatt Global,Gigawatt Global,Netherlands,Mozambique,Renewable energy,Solar electric power,Electricity,$200.00m,200,New
14,Jul 2019,Scatec AS,Scatec Solar,Norway,Mozambique,Renewable energy,Solar electric power,Electricity,* $87.90m,* 57,New
15,Jul 2019,Tschudi Group,Tschudi Logistics,Norway,Mozambique,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
