ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2008,Ihlas Holding,Ihlas Madencilik,Turkey,Ghana,Metals,Gold ore & silver ore…,Extraction,$0.30m,* -,New
2,Jul 2008,Springbank,Fleet Technologies…,Nigeria,Ghana,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 16,New
3,Jun 2008,BPL Global,BPL Global,United States,Ghana,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 16,New
4,Jun 2008,Guaranty Trust Ba…,Guaranty Trust Ba…,Nigeria,Ghana,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
5,Jun 2008,Kosmos Energy,Kosmos Energy G…,United States,Ghana,"Coal, oil & gas",Oil & gas extraction,Extraction,* $536.90m,* 214,New
6,Jun 2008,Moncada Costruzi…,Moncada Costruzi…,Italy,Ghana,Food and Beverages,Crop production,Manufacturing,* $33.90m,"* 1,701",New
7,May 2008,AngloGold Ashanti,AngloGold Ashanti,South Africa,Ghana,Metals,Gold ore & silver ore…,Extraction,$57.00m,* 80,Expansion
8,May 2008,AngloGold Ashanti,AngloGold Ashanti,South Africa,Ghana,Metals,Gold ore & silver ore…,Extraction,$130.00m,* 183,Expansion
9,May 2008,Guaranty Trust Ba…,Guaranty Trust Ba…,Nigeria,Ghana,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
10,Apr 2008,CLG (Centurion La…,CLG (Centurion La…,Equatorial Guinea,Ghana,Business services,Legal services,Business Services,* $27.80m,* 38,New
11,Apr 2008,Shenzhen Energy …,Shenzhen Energy …,China,Ghana,"Coal, oil & gas",Fossil fuel electric po…,Electricity,$143.00m,* 14,New
12,Mar 2008,Goldlink Insurance,Goldlink Insurance,Nigeria,Ghana,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 91,New
13,Feb 2008,Bank of Baroda,Bank of Baroda,India,Ghana,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
14,Feb 2008,Bayer,Bayer Schering Ph…,Germany,Ghana,Pharmaceuticals,Pharmaceutical prep…,Headquarters,* $34.10m,* 96,New
15,Dec 2007,Barclays Bank,Barclays Bank,United Kingdom,Ghana,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
