ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2011,African Aura Minin…,African Aura Minin…,Canada,Cameroon,Metals,Iron ore mining,Extraction,* $270.00m,"* 1,012",New
2,Jan 2011,Dangote Group,Dangote Cement,Nigeria,Cameroon,Building materials,Cement & concrete p…,Manufacturing,$100.10m,* 191,New
3,Jan 2011,POSCO (Pohang Ir…,POSCO (Pohang Ir…,South Korea,Cameroon,Metals,Iron ore mining,Extraction,* $270.00m,"* 1,012",New
4,Jan 2011,POSCO (Pohang Ir…,POSCO (Pohang Ir…,South Korea,Cameroon,Metals,Iron ore mining,Extraction,* $270.00m,"* 1,012",New
5,Oct 2010,Engie (GDF SUEZ)…,Engie (GDF SUEZ)…,France,Cameroon,"Coal, oil & gas","Natural, liquefied an…",Manufacturing,$5.00bn,"* 1,007",New
6,Sep 2010,VIPP Intersis,VIPP Intersis,France,Cameroon,Business services,Business support ser…,Customer Contact C…,* $9.50m,"1,200",New
7,Jul 2010,Geovic,Geovic Cameroon,United States,Cameroon,Metals,Nonferrous metal pr…,Manufacturing,$275.00m,"* 2,427",New
8,Apr 2010,Attijariwafa Bank,Attijariwafa Bank,Morocco,Cameroon,Financial services,Retail banking,Business Services,* $9.50m,* 22,New
9,Jan 2010,Punto FA,Mango,Spain,Cameroon,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
10,Dec 2009,AES Corporation (…,Kribi Power Devel…,United States,Cameroon,"Coal, oil & gas",Other electric power …,Electricity,* $558.00m,* 116,New
11,Dec 2009,Engie (GDF SUEZ)…,Engie (GDF SUEZ)…,France,Cameroon,"Coal, oil & gas","Natural, liquefied an…","Sales, Marketing & S…",* $22.20m,* 54,New
12,Jul 2009,TotalEnergies (Tot…,TOTAL E&P,France,Cameroon,"Coal, oil & gas",Oil & gas extraction,Extraction,$10.00m,* 4,New
13,Jun 2009,MTN Group,MTN Group,South Africa,Cameroon,Communications,Wireless telecommu…,Headquarters,* $36.90m,* 80,New
14,Feb 2009,Ecobank Transnati…,Ecobank Transnati…,Togo,Cameroon,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
15,Jan 2009,Bollore Group,Bollore Group,France,Cameroon,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $197.10m,* 122,New
