ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2023,Hahn Software,Hahn Software,Germany,Morocco,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 54,New
2,Jul 2023,HCL Group,HCL Technologies,India,Morocco,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 54,New
3,Jul 2023,MaxAB,MaxAB,Egypt,Morocco,Food and Beverages,Food services,Business Services,* $1.70m,* 54,New
4,Jul 2023,Meraxis Group,Meraxis Group,Switzerland,Morocco,Plastics,Other plastics produ…,Business Services,* $1.70m,* 54,New
5,Jul 2023,Monaco Resources…,Manuport Logistic…,Monaco,Morocco,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 11,New
6,Jul 2023,OIS Services,OIS Services,United Kingdom,Morocco,Business services,Other support services,Business Services,* $27.80m,* 43,New
7,Jun 2023,AC&co,AC&co,Germany,Morocco,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
8,Jun 2023,Armor,Armor,France,Morocco,Chemicals,Other chemical prod…,Manufacturing,* $83.30m,* 455,Expansion
9,Jun 2023,BCS Automotive I…,BCS Automotive I…,Germany,Morocco,Automotive compon…,Other motor vehicle …,Manufacturing,$32.60m,500,New
10,Jun 2023,Bertrandt,Bertrandt,Germany,Morocco,Automotive compon…,Motor vehicle electri…,Research & Develop…,* $114.00m,500,New
11,Jun 2023,Casablanca Foods …,Casablanca Foods …,United States,Morocco,Food and Beverages,Other (Food & Bever…,Manufacturing,* $13.30m,* 176,New
12,Jun 2023,Elbit Systems,Elbit Systems,Israel,Morocco,Space & defence,Other (Space & defe…,Manufacturing,* $52.70m,* 145,New
13,Jun 2023,Elbit Systems,Elbit Systems,Israel,Morocco,Space & defence,Other (Space & defe…,Manufacturing,* $52.70m,* 145,New
14,Jun 2023,Fichet Group,Fichet Group,France,Morocco,Business services,Other support services,Business Services,* $27.80m,* 43,New
15,Jun 2023,Guangzhou Tinci …,Guangzhou Tinci …,China,Morocco,Chemicals,Basic chemicals,Manufacturing,$280.00m,* 371,New
