ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2020,Al-Homaizi Group,SYH Morocco,Kuwait,Morocco,Consumer products,Furniture & related p…,Retail,$38.73m,500,New
2,Feb 2020,Aya Gold & Silver …,Aya Gold & Silver …,Canada,Morocco,Metals,Gold ore & silver ore…,Extraction,* $410.90m,* 717,Expansion
3,Feb 2020,Bait Al Batterjee …,Bait Al Batterjee …,Saudi Arabia,Morocco,Healthcare,General medical & s…,Construction,* $62.50m,* 220,New
4,Feb 2020,FEV,FEV,Germany,Morocco,Automotive OEM,Automobiles,Research & Develop…,* $60.40m,* 161,New
5,Feb 2020,Karnawall Group,Karnawall Group,Turkey,Morocco,Textiles,Textile product mills,Manufacturing,* $83.80m,"* 1,750",New
6,Feb 2020,Minet Lacing Tech…,Minet Lacing Tech…,France,Morocco,Metals,"Machine shops, turn…","Sales, Marketing & S…",* $1.90m,* 8,New
7,Feb 2020,TE Connectivity (T…,TE Connectivity (T…,Switzerland,Morocco,Automotive compon…,Motor vehicle electri…,Manufacturing,$15.11m,500,New
8,Feb 2020,The Business Year,The Business Year,United Kingdom,Morocco,Business services,"Newspaper, periodic…",Business Services,* $27.80m,* 43,New
9,Feb 2020,Varroc Group,Varroc Lighting Sy…,India,Morocco,Automotive compon…,Motor vehicle electri…,Manufacturing,* $26.00m,* 497,Expansion
10,Feb 2020,Varroc Group,Varroc Lighting Sy…,India,Morocco,Automotive compon…,Motor vehicle electri…,Manufacturing,* $26.00m,* 497,Expansion
11,Jan 2020,Aspen Pharmacar…,Aspen Pharmacar…,South Africa,Morocco,Pharmaceuticals,Pharmaceutical prep…,Manufacturing,* $17.50m,* 205,New
12,Jan 2020,Azelio,Azelio,Sweden,Morocco,Renewable energy,Geothermal electric …,"Logistics, Distributio…",* $116.30m,* 37,New
13,Jan 2020,Coventry University,Coventry University,United Kingdom,Morocco,Business services,"Schools, colleges, un…",Education & Training,* $9.40m,* 46,New
14,Jan 2020,Hainan Traffic Ad…,Swissport Internat…,China,Morocco,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $6.30m,* 11,New
15,Jan 2020,King's House Scho…,King's House Scho…,United Kingdom,Morocco,Business services,"Schools, colleges, un…",Education & Training,* $9.40m,* 46,New
