ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2016,Oman Telecommu…,Oman Telecommu…,Oman,Ethiopia,Communications,Wired telecommunic…,ICT & Internet Infras…,* $122.20m,* 100,New
2,Jan 2016,Indochine Interna…,Indochine Interna…,China,Ethiopia,Textiles,Clothing & clothing a…,Manufacturing,* $113.40m,"* 1,909",New
3,Nov 2015,Dangote Group,Dangote Cement,Nigeria,Ethiopia,Building materials,Cement & concrete p…,Manufacturing,$450.00m,"1,300",New
4,Nov 2015,Hester Biosciences,Hester Biosciences,India,Ethiopia,Pharmaceuticals,Pharmaceutical prep…,"Logistics, Distributio…",* $7.20m,* 125,New
5,Oct 2015,Kenya Commercia…,Kenya Commercia…,Kenya,Ethiopia,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
6,Oct 2015,Kilitch Drugs (Indi…,Kilitch Drugs (Indi…,Afghanistan,Ethiopia,Pharmaceuticals,Pharmaceutical prep…,Manufacturing,* $46.70m,* 205,New
7,Oct 2015,Mem Tekstil Sanayi,MNS Manufacturing,Turkey,Ethiopia,Textiles,Furniture & related p…,Manufacturing,$40.60m,"* 1,461",Expansion
8,Oct 2015,PackTech,PackTech,Egypt,Ethiopia,Consumer products,Furniture & related p…,Manufacturing,$10.00m,* 191,New
9,Sep 2015,Black Rhino,Black Rhino,South Africa,Ethiopia,Transportation & Wa…,Pipeline transportation of crude oil,"Logistics, Distributio…",* $77.50m,* 344,New
10,Sep 2015,Libya Oil Holdings,Libya Oil Ethiopia,UAE,Ethiopia,Chemicals,"Paints, coatings, add…",Manufacturing,$5.90m,* 8,New
11,Sep 2015,Libya Oil Holdings,Libya Oil Ethiopia,UAE,Ethiopia,"Coal, oil & gas",Gasoline stations,Retail,* $29.00m,* 164,New
12,Sep 2015,Sika,Sika,Switzerland,Ethiopia,Chemicals,"Paints, coatings, add…","Sales, Marketing & S…",* $2.80m,* 13,New
13,Aug 2015,LG Corp,LG Electronics,South Korea,Ethiopia,Consumer electronics,Electronics & applian…,Retail,* $9.20m,* 78,New
14,Aug 2015,Parodi Apicultura,Matrunita Mediterr…,Argentina,Ethiopia,Food and Beverages,Other (Food & Bever…,"Sales, Marketing & S…",* $4.50m,* 18,New
15,Jul 2015,Diageo,Diageo,United Kingdom,Ethiopia,Food and Beverages,Breweries,Manufacturing,$37.45m,* 160,Expansion
