ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jan 2024,Martech Technolo…,AMASS Fintech,Belize,Ghana,Financial services,Investment manage…,Business Services,* $9.60m,* 27,New
2,Jan 2024,Zenith Bank,Zenith Bank (Gha…,Nigeria,Ghana,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
3,Dec 2023,AmaliTech,AmaliTech,Germany,Ghana,Business services,"Business schools, co…",Business Services,* $27.80m,* 38,New
4,Dec 2023,AmaliTech,AmaliTech,Germany,Ghana,Business services,"Business schools, co…",Business Services,* $27.80m,* 38,New
5,Dec 2023,Haussmann Group,Haussmann Group,France,Ghana,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
6,Nov 2023,Atlantic Lithium,Atlantic Lithium,Australia,Ghana,Minerals,Nonmetallic mineral …,Extraction,* $107.10m,"* 1,366",Expansion
7,Nov 2023,Motorola Solution…,Motorola Solution…,United States,Ghana,Communications,Communications equ…,"Sales, Marketing & S…",* $4.70m,* 62,New
8,Oct 2023,Span Trading,Span Trading,UAE,Ghana,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
9,Aug 2023,Mocoh,Engen Ghana Limi…,Switzerland,Ghana,"Coal, oil & gas",Gasoline stations,Retail,* $29.00m,* 164,New
10,Jul 2023,Miro Forestry and …,Miro Forestry and …,United Kingdom,Ghana,Wood products,Forestry & logging,Manufacturing,* $56.90m,"* 2,573",Expansion
11,Jun 2023,Pierrine Consulting,Pierrine Consulting,Nigeria,Ghana,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
12,Jun 2023,Transsion Holding…,TECNO Mobile,China,Ghana,Communications,Communications equ…,Retail,* $6.30m,* 31,New
13,May 2023,Adaire Technology…,Adaire Technology…,Switzerland,Ghana,Software & IT services,Custom computer pr…,Research & Develop…,* $32.40m,* 146,New
14,May 2023,AFEX Commoditie…,AFEX Commoditie…,Nigeria,Ghana,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
15,May 2023,GoGlobal,GoGlobal,Japan,Ghana,Business services,Employment services,Business Services,* $27.80m,* 38,New
