ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2016,Sumitomo Electric…,Sumitomo Electric…,Japan,Morocco,Renewable energy,Solar electric power,Electricity,* $208.20m,* 57,New
2,Nov 2016,United Trademark …,United Trademark …,UAE,Morocco,Business services,Legal services,Business Services,* $27.80m,* 43,New
3,Oct 2016,Deutsche Post,DHL Express,Germany,Morocco,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $76.60m,* 178,New
4,Oct 2016,Groupe Pizzorno E…,Teodem,France,Morocco,Business services,Waste management …,Recycling,* $150.80m,* 42,Expansion
5,Oct 2016,Segula Technologi…,Segula Technologi…,France,Morocco,Aerospace,"Aircraft engines, oth…",Manufacturing,* $1.40m,15,Expansion
6,Sep 2016,Banco Sabadell,Banco Sabadell,Spain,Morocco,Financial services,Retail banking,Business Services,* $9.60m,* 27,Expansion
7,Sep 2016,Boeing,Boeing,United States,Morocco,Real estate,Industrial building co…,Construction,* $363.60m,* 578,New
8,Sep 2016,Paris Dauphine Un…,Paris Dauphine Un…,France,Morocco,Business services,"Schools, colleges, un…",Education & Training,* $9.40m,* 46,New
9,Aug 2016,Bombardier,Bombardier,Canada,Morocco,Aerospace,Aircraft,Manufacturing,* $12.30m,* 163,New
10,Aug 2016,Findasense,Findasense,Spain,Morocco,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 43,New
11,Aug 2016,NanoPV Technolog…,NanoPV Technolog…,United States,Morocco,Electronic components,All other electrical e…,Manufacturing,$182.00m,660,New
12,Jul 2016,AP Moller - Maersk,Damco,Denmark,Morocco,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $76.60m,* 178,New
13,Jul 2016,Association Famili…,Decathlon (Oxylan…,France,Morocco,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
14,Jul 2016,Beijing Automotiv…,Nanjing Xiezhong …,China,Morocco,Automotive compon…,Other motor vehicle …,Manufacturing,$15.00m,120,New
15,Jul 2016,Djembe Communi…,Djembe Communi…,UAE,Morocco,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 43,New
