ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2019,Integrated Biomet…,Integrated Biomet…,United States,South Africa,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $11.10m,* 37,New
2,Jun 2019,Lotus Bakeries,Lotus Bakeries,Belgium,South Africa,Food and Beverages,Snack food,Manufacturing,* $309.10m,300,New
3,Jun 2019,Luno (BitX),Luno (BitX),United Kingdom,South Africa,Financial services,Other (Financial serv…,Headquarters,* $44.20m,* 93,Expansion
4,Jun 2019,Minsk Tractor Works,Minsk Tractor Works,Belarus,South Africa,Industrial equipment,"Agriculture, construc…",Manufacturing,* $21.30m,* 60,New
5,Jun 2019,Solarise Africa,Solarise Africa,Kenya,South Africa,Renewable energy,Solar electric power,"Sales, Marketing & S…",* $22.90m,* 25,New
6,Jun 2019,Strategia Advisory,Strategia Advisory,United Kingdom,South Africa,Business services,Management consult…,Business Services,* $27.80m,* 17,New
7,Jun 2019,WeWork (We Holdi…,WeWork (We Holdi…,United States,South Africa,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
8,May 2019,Accor,Accor,France,South Africa,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
9,May 2019,BlueRock Diamonds,BlueRock Diamonds,United Kingdom,South Africa,Minerals,Nonmetallic mineral …,Extraction,$1.25m,* 4,Expansion
10,May 2019,China FAW Group …,China FAW Group …,China,South Africa,Automotive OEM,Automobiles,Manufacturing,* $125.30m,* 609,Expansion
11,May 2019,Kuoni,VFS Global,Switzerland,South Africa,Business services,Other support services,Business Services,* $27.80m,* 17,New
12,May 2019,Kuoni,VFS Global,Switzerland,South Africa,Business services,Other support services,Business Services,* $27.80m,* 17,New
13,May 2019,Kuoni,VFS Global,Switzerland,South Africa,Business services,Other support services,Business Services,* $27.80m,* 17,New
14,May 2019,Kuoni,VFS Global,Switzerland,South Africa,Business services,Other support services,Business Services,* $27.80m,* 17,New
15,May 2019,Kuoni,VFS Global,Switzerland,South Africa,Business services,Other support services,Business Services,* $27.80m,* 17,New
