ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Apr 2022,Concentrix,Concentrix Egypt,United States,Egypt,Business services,Business support ser…,Customer Contact C…,* $7.90m,"* 1,000",New
2,Apr 2022,Electricite de Fran…,EDF Renouvelables,France,Egypt,Renewable energy,Other electric power …,Manufacturing,$3.00bn,"* 1,538",New
3,Apr 2022,FlexxPay,FlexxPay,UAE,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 44,New
4,Apr 2022,Institute Of Mana…,Institute Of Mana…,United States,Egypt,Business services,"Accounting, tax prep…",Business Services,* $27.80m,* 37,New
5,Apr 2022,Investment Corpo…,Emirates NBD Egy…,UAE,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
6,Apr 2022,Investment Corpo…,Emirates NBD Egy…,UAE,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
7,Apr 2022,Lim Media,Lim Media,United States,Egypt,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 37,New
8,Apr 2022,Shanghai Jin Jian…,Radisson Hospitali…,China,Egypt,Hotels & tourism,Accommodation,Construction,* $154.90m,* 202,New
9,Apr 2022,TMF Group,TMF Group,Netherlands,Egypt,Business services,"Accounting, tax prep…",Business Services,* $27.80m,* 37,New
10,Mar 2022,Amarenco,Amarenco,Ireland,Egypt,Renewable energy,Solar electric power,Electricity,$255.00m,* 79,New
11,Mar 2022,Apparel Group,AG Cafe,UAE,Egypt,Food and Beverages,Food services,Retail,* $92.80m,* 107,New
12,Mar 2022,Astellas Pharma,Astellas Pharma,Japan,Egypt,Pharmaceuticals,Pharmaceutical prep…,"Sales, Marketing & S…",* $5.60m,* 34,New
13,Mar 2022,CA Sports,CA Sports,Spain,Egypt,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 37,New
14,Mar 2022,China State Const…,China Constructio…,China,Egypt,Metals,Architectural & struc…,Manufacturing,* $257.80m,* 613,New
15,Mar 2022,Churpy,Churpy,Kenya,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 44,New
