ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2022,IO Solutions Call …,IO Solutions Call …,Canada,Morocco,Business services,Business support ser…,Business Services,* $27.80m,* 43,New
2,Oct 2022,Nippon Telegraph …,NTT Data,Japan,Morocco,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 54,New
3,Oct 2022,Quimidroga,Quimidroga Maroc,Spain,Morocco,Chemicals,Other chemical prod…,"Logistics, Distributio…",* $21.60m,* 26,New
4,Oct 2022,Samvardhana Mot…,Samvardhana Mot…,India,Morocco,Automotive compon…,Other motor vehicle …,Manufacturing,* $26.00m,* 497,Expansion
5,Sep 2022,Caisse des Depots…,Egis,France,Morocco,Business services,Heavy & civil engine…,Headquarters,* $10.50m,* 995,New
6,Sep 2022,Ponea Health,Ponea Health,Kenya,Morocco,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 18,New
7,Sep 2022,Vitol Group,Vivo Energy,Netherlands,Morocco,"Coal, oil & gas",Gasoline stations,Retail,* $29.00m,* 164,New
8,Aug 2022,Bahcesehir Univer…,Bahcesehir Univer…,Turkey,Morocco,Business services,"Schools, colleges, un…",Business Services,* $27.80m,* 43,New
9,Aug 2022,Enlight Renewable…,Enlight Renewable…,Israel,Morocco,Renewable energy,Other electric power …,Electricity,* $208.20m,* 57,New
10,Aug 2022,Nippon Express,Nippon Express (E…,Japan,Morocco,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 11,Expansion
11,Jul 2022,Linked4HR,Linked4HR,UAE,Morocco,Business services,Business support ser…,Business Services,* $27.80m,* 43,New
12,Jul 2022,Nippon Express,Nippon Express (E…,Japan,Morocco,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 11,Expansion
13,Jul 2022,Sia Partners,Sia Partners,France,Morocco,Business services,Management consult…,Business Services,* $6.80m,* 45,Expansion
14,Jun 2022,Boston Consulting…,BCG Digital Ventu…,United States,Morocco,Business services,Other support services,Business Services,* $27.80m,* 43,New
15,Jun 2022,Edicom,Edicom,Spain,Morocco,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
