ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2003,Le Meridien Hotels…,Meridien,United Kingdom,Egypt,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
2,Jun 2003,Le Meridien Hotels…,Meridien,United Kingdom,Egypt,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
3,Jun 2003,Lukoil,Lukoil,Russia,Egypt,"Coal, oil & gas",Oil & gas extraction,Extraction,$340.00m,* 141,New
4,Jun 2003,National Technolo…,Net Advantage,Saudi Arabia,Egypt,Business services,"Advertising, PR, & re…",Business Services,* $6.80m,* 15,New
5,May 2003,Aksa,Aksa Egypt,Turkey,Egypt,Textiles,Textile product mills,Manufacturing,* $28.60m,"* 1,080",New
6,May 2003,Dover Petroleum,Dover Petroleum,Canada,Egypt,"Coal, oil & gas",Oil & gas extraction,Extraction,* $373.70m,* 214,New
7,May 2003,Middle East Busin…,CNBC Arabiya,UAE,Egypt,Communications,Radio & TV broadcas…,"Sales, Marketing & S…",* $7.50m,* 16,New
8,May 2003,Siemens,Siemens,Germany,Egypt,Plastics,Laminated plastics pl…,Manufacturing,$307.00m,"* 2,625",New
9,Apr 2003,A2A,Edison,Italy,Egypt,"Coal, oil & gas",Oil & gas extraction,Extraction,* $373.70m,* 214,New
10,Apr 2003,Tianjin Litong Elev…,Tianjin Litong Elev…,China,Egypt,Industrial equipment,General purpose ma…,Manufacturing,$3.00m,* 21,New
11,Mar 2003,Abu Dhabi Islamic…,Abu Dhabi Islamic…,UAE,Egypt,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
12,Mar 2003,Emarat,Emarat,UAE,Egypt,"Coal, oil & gas",Gasoline stations,Retail,$18.00m,* 38,New
13,Mar 2003,Nexant,Nexant,United States,Egypt,Software & IT services,"Software publishers,…",Business Services,* $5.90m,* 275,New
14,Feb 2003,European Investm…,European Investm…,Luxembourg,Egypt,Financial services,Corporate & investm…,Business Services,* $11.00m,* 18,New
15,Feb 2003,Hindusthan Seals,Hindusthan Seals,India,Egypt,Plastics,Plastics packaging m…,Manufacturing,* $158.90m,* 149,New
