ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2011,Volkswagen,Volkswagen South…,Germany,South Africa,Automotive OEM,Automobiles,Education & Training,$8.39m,* 10,Co-Location
2,Aug 2011,Weir Group,Weir Minerals Africa,United Kingdom,South Africa,Industrial equipment,General purpose ma…,Manufacturing,* $21.30m,* 401,Co-Location
3,Aug 2011,Wonga.com,Wonga.com,United Kingdom,South Africa,Financial services,Retail banking,Business Services,* $9.60m,* 31,New
4,Jul 2011,AfrAsia Bank,AfrAsia Bank,Mauritius,South Africa,Financial services,Retail banking,Business Services,* $11.00m,* 21,Expansion
5,Jul 2011,Associated British …,Illovo Sugar Ltd,United Kingdom,South Africa,Food and Beverages,Sugar & confectionar…,Manufacturing,* $33.70m,* 106,Expansion
6,Jul 2011,Because,Because,United Kingdom,South Africa,Business services,"Advertising, PR, & re…",Business Services,* $6.80m,* 15,New
7,Jul 2011,City & Guilds Kineo,City & Guilds Kineo,United Kingdom,South Africa,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 9,New
8,Jul 2011,Clyde Blowers,David Brown Group,United Kingdom,South Africa,Industrial equipment,General purpose ma…,Maintenance & Servi…,* $5.00m,* 27,New
9,Jul 2011,Clyde Blowers,David Brown Group,United Kingdom,South Africa,Industrial equipment,General purpose ma…,Maintenance & Servi…,* $5.00m,* 27,New
10,Jul 2011,CMA CGM,CMA CGM,France,South Africa,Transportation & Wa…,Water transportation,"Sales, Marketing & S…",* $15.30m,* 10,New
11,Jul 2011,Coca-Cola,Coca-Cola South …,United States,South Africa,Food and Beverages,Soft drinks & ice,Manufacturing,* $34.10m,* 222,New
12,Jul 2011,Computer Science…,Computer Science…,United States,South Africa,Software & IT services,Custom computer pr…,Technical Support Ce…,* $107.10m,"1,000",Expansion
13,Jul 2011,Fabric,Fabric,United Kingdom,South Africa,Business services,Employment services,Business Services,* $6.80m,* 15,New
14,Jul 2011,FH Bertling Logisti…,FH Bertling Logisti…,Germany,South Africa,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $9.90m,* 31,New
15,Jul 2011,Fluidra (Aquaria G…,Fluidra (Aquaria G…,Spain,South Africa,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 17,New
