ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2011,Cybernet Softwar…,Cybernet Softwar…,United States,Mauritius,Software & IT services,Computer facilities …,Technical Support Ce…,$500.00m,"* 3,000",New
2,Dec 2010,Jubilee Holdings,Jubilee Insurance,Kenya,Mauritius,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 91,New
3,Apr 2010,International Busi…,International Busi…,United States,Mauritius,Software & IT services,Custom computer pr…,"Sales, Marketing & S…",* $5.80m,* 16,Expansion
4,Apr 2010,Pick n Pay Holdings,Pick n Pay,South Africa,Mauritius,Food and Beverages,Food & beverage ret…,Retail,* $16.60m,* 177,New
5,Apr 2010,Punto FA,Mango,Spain,Mauritius,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
6,Feb 2010,Alter Domus,Alter Domus,Luxembourg,Mauritius,Business services,"Accounting, tax prep…",Business Services,* $6.80m,* 15,New
7,Feb 2010,Augentius Fund A…,Augentius Fund A…,United Kingdom,Mauritius,Financial services,Investment manage…,Business Services,* $11.00m,* 18,New
8,Nov 2009,Apollo Hospitals G…,Apollo Hospitals G…,India,Mauritius,Healthcare,Outpatient care cent…,Business Services,* $2.70m,* 37,New
9,Oct 2009,Binani Industries,Binani Cement,India,Mauritius,Building materials,Cement & concrete p…,Manufacturing,$25.00m,* 48,New
10,Sep 2009,International Wor…,International Wor…,Luxembourg,Mauritius,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
11,Jul 2009,Islamic Arab Insur…,Best Re,UAE,Mauritius,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 91,New
12,Jun 2009,Eversheds,Eversheds,United Kingdom,Mauritius,Business services,Legal services,Business Services,* $6.80m,* 15,New
13,Jun 2009,Tiffany & Co,Tiffany & Co,United States,Mauritius,Minerals,Other non-metallic …,Manufacturing,* $26.40m,* 191,New
14,Dec 2008,US RE Companies,US RE Companies,United States,Mauritius,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 91,New
15,Oct 2008,Arab Insurance Gr…,Arab Insurance Gr…,Bahrain,Mauritius,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 91,New
