ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2003,International Fina…,International Fina…,Kuwait,South Africa,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
2,Nov 2003,Mitsubishi Chemic…,Mitsubishi Chemic…,Japan,South Africa,Chemicals,"Pesticide, fertilisers …",Manufacturing,* $33.80m,* 149,New
3,Nov 2003,Sothebys,Sothebys Internat…,United States,South Africa,Real estate,Real estate services,Business Services,* $35.90m,* 20,New
4,Nov 2003,Tata Group,Tata Iron & Steel,India,South Africa,Metals,Foundries,Manufacturing,$53.00m,* 661,New
5,Oct 2003,Bharat Biotech,Bharat Biotech,India,South Africa,Biotechnology,Biological products (…,Manufacturing,* $71.40m,* 130,New
6,Oct 2003,Jongbloed,Jongbloed,Netherlands,South Africa,"Paper, printing & pac…",Printing & related ac…,Manufacturing,* $84.70m,* 97,New
7,Oct 2003,Native investment…,Midron Enterprises,Zimbabwe,South Africa,Textiles,Footwear,"Logistics, Distributio…",* $30.10m,* 181,New
8,Oct 2003,Vietnam News Ag…,Vietnam News Ag…,Vietnam,South Africa,"Paper, printing & pac…",Printing & related ac…,Manufacturing,* $84.70m,* 76,New
9,Sep 2003,Anglo American,Mondi Group,United Kingdom,South Africa,"Paper, printing & pac…","Pulp, paper, & paper…",Manufacturing,$150.00m,* 764,Expansion
10,Sep 2003,Harken Yacht Equi…,Harken Yacht Equi…,United States,South Africa,Non-automotive tran…,Ships & boats,Maintenance & Servi…,* $15.30m,* 46,New
11,Sep 2003,Maximizer Software,Maximizer Software,Canada,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 9,New
12,Sep 2003,Unilever,Unilever Africa,United Kingdom,South Africa,Consumer products,"Cosmetics, perfume,…",Headquarters,* $14.40m,* 87,New
13,Aug 2003,CSX,CSX,United States,South Africa,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $45.70m,* 93,New
14,Aug 2003,Edmond de Roths…,Edmond de Roths…,Switzerland,South Africa,Financial services,Investment manage…,Business Services,* $11.00m,* 21,New
15,Aug 2003,Fasken Martineau …,Fasken Martineau …,Canada,South Africa,Business services,Legal services,Business Services,* $6.80m,* 15,New
