ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Dec 2025,KP Group,KP Group,India,Botswana,Renewable energy,Other electric power …,Electricity,* $206.10m,* 57,New
2,Dec 2025,KP Group,KP Group,India,Botswana,Renewable energy,Other electric power …,"Logistics, Distributio…",* $116.30m,* 37,New
3,Dec 2025,KP Group,KP Group,India,Botswana,Renewable energy,Other electric power …,"Logistics, Distributio…",* $116.30m,* 37,New
4,Oct 2025,ChillMine,ChillMine,United States,Botswana,Communications,Computing infrastruc…,ICT & Internet Infras…,* $122.20m,* 100,New
5,Oct 2025,Terra Nova Tours,Terra Nova Tours,South Africa,Botswana,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $1.30m,* 18,New
6,Sep 2025,Dangote Group,Dangote Cement,Nigeria,Botswana,Building materials,Cement & concrete p…,Manufacturing,$336.00m,* 823,New
7,Jul 2025,CCI Group,CCI Group,UAE,Botswana,Business services,Business support ser…,Customer Contact C…,* $10.00m,* 514,New
8,Jul 2025,GKA Capital,GKA Capital,South Africa,Botswana,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
9,Jul 2025,Hayo,Hayo,United States,Botswana,Communications,Other telecommunic…,"Sales, Marketing & S…",* $4.70m,* 62,New
10,May 2025,Embed Financial G…,Embed Financial G…,Singapore,Botswana,Software & IT services,"Software publishers,…",Business Services,* $5.90m,* 162,New
11,May 2025,Engineering Instit…,Engineering Instit…,Australia,Botswana,Business services,"Technical, trade & ot…",Education & Training,* $9.40m,* 46,New
12,Dec 2024,Scatec AS,Scatec AS,Norway,Botswana,Renewable energy,Solar electric power,Electricity,$108.00m,* 33,Expansion
13,Oct 2024,Inventum Global,Inventum Global,Turkey,Botswana,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 38,New
14,Sep 2024,Cavista Holdings,Cavista Technologi…,Nigeria,Botswana,Software & IT services,Custom computer pr…,Business Services,* $8.10m,100,New
15,Jul 2024,CG Re (Africa),CG Re (Africa),Mauritius,Botswana,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,Expansion
