ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2008,African Queen Min…,African Queen Min…,Canada,Botswana,Minerals,Nonmetallic mineral …,Extraction,* $55.60m,* 383,New
2,Oct 2008,Gemological Instit…,Gemological Instit…,United States,Botswana,Minerals,Other non-metallic …,Research & Develop…,* $6.70m,20,New
3,Sep 2008,Mahindra Group,Mahindra & Mahin…,India,Botswana,Automotive OEM,Motor vehicle & part…,Retail,* $12.70m,* 33,New
4,Aug 2008,Ageas (Fortis),ABN Amro Group,Belgium,Botswana,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
5,Aug 2008,Standard Chartere…,Standard Chartere…,United Kingdom,Botswana,Financial services,Retail banking,Business Services,* $11.00m,* 18,Co-Location
6,Aug 2008,Suashish Diamonds,Suashish Diamonds,India,Botswana,Minerals,Nonmetallic mineral …,Extraction,* $55.60m,* 383,New
7,Jul 2008,Discovery Metals,Discovery Metals,Australia,Botswana,Metals,"Copper, nickel, lead, …",Extraction,* $270.00m,"* 1,012",New
8,Jul 2008,First Merchant Ba…,Capital Bank Limit…,Malawi,Botswana,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
9,Jul 2008,Zulu Energy Corp.,Zulu Energy Corp.,United States,Botswana,"Coal, oil & gas",Oil & gas extraction,Extraction,* $536.90m,* 214,Expansion
10,Jun 2008,Africa Sun (Zimba…,Africa Sun (Zimba…,Zimbabwe,Botswana,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
11,Jun 2008,Antwerp World Di…,HRD Antwerp,Belgium,Botswana,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 17,New
12,Jun 2008,Sandvik,Sandvik,Sweden,Botswana,Industrial equipment,Metalworking machi…,"Sales, Marketing & S…",* $2.90m,* 17,New
13,May 2008,De Beers,De Beers,South Africa,Botswana,Minerals,Other non-metallic …,Manufacturing,* $61.40m,500,New
14,May 2008,TouchRoad Group,TouchRoad Group,China,Botswana,Real estate,Real estate services,Construction,$200.00m,"* 1,430",New
15,Mar 2008,Leonardo (Finmec…,Ansaldo STS,Italy,Botswana,Non-automotive tran…,Railroad rolling stock,"Sales, Marketing & S…",* $2.50m,* 8,New
