ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2013,Equity Bank,Equity Bank Tanza…,Kenya,Tanzania,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
2,May 2013,Haldor Topsoe AS,Haldor Topsoe AS,Denmark,Tanzania,Chemicals,"Pesticide, fertilisers …",Manufacturing,$1.00bn,"* 1,323",New
3,May 2013,Sameer Group,Sameer Africa,Kenya,Tanzania,Rubber,Tyres,Retail,* $9.50m,* 118,New
4,Mar 2013,Access Holding,AccessBank Tanza…,Germany,Tanzania,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
5,Mar 2013,Cannon Assurance,Cannon Assurance,Kenya,Tanzania,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
6,Mar 2013,e& (Etisalat Group),Zanzibar Telecom,UAE,Tanzania,Communications,Communications equ…,Retail,* $6.30m,* 31,New
7,Mar 2013,Harleys,Harleys,Kenya,Tanzania,Medical devices,Medical equipment &…,"Logistics, Distributio…",* $22.20m,* 76,New
8,Mar 2013,Heidelberg Materi…,Tanzania Portland …,Germany,Tanzania,Building materials,Cement & concrete p…,Manufacturing,* $128.00m,* 496,New
9,Feb 2013,Ayed Eagle Group,Industrial Mainten…,Tunisia,Tanzania,"Coal, oil & gas",Support activities for…,"Sales, Marketing & S…",* $7.80m,* 30,New
10,Feb 2013,Bharti Group,Bharti Airtel,India,Tanzania,Communications,Wireless telecommu…,ICT & Internet Infras…,* $69.70m,* 100,New
11,Feb 2013,Uchumi Supermar…,Uchumi Supermar…,Kenya,Tanzania,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
12,Jan 2013,Clyde & Co,Clyde & Co,United Kingdom,Tanzania,Business services,Legal services,Business Services,* $27.80m,* 38,New
13,Jan 2013,Equity Bank,Equity Bank,Kenya,Tanzania,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
14,Jan 2013,Landmark Group,Max Retail,UAE,Tanzania,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
15,Jan 2013,WPP,Hill+Knowlton Str…,United Kingdom,Tanzania,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 38,New
