ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2011,State Bank of Indi…,State Bank of Indi…,India,South Africa,Financial services,Retail banking,Business Services,* $11.00m,* 21,New
2,Jun 2011,State Bank of Indi…,State Bank of Indi…,India,South Africa,Financial services,Retail banking,Business Services,* $9.60m,* 31,New
3,Jun 2011,State Bank of Indi…,State Bank of Indi…,India,South Africa,Financial services,Retail banking,Business Services,* $9.60m,* 31,New
4,Jun 2011,State Bank of Indi…,State Bank of Indi…,India,South Africa,Financial services,Retail banking,Business Services,* $11.00m,* 21,New
5,Jun 2011,Unilever,Unilever,United Kingdom,South Africa,Food and Beverages,Seasoning & dressing,Manufacturing,$81.31m,* 79,New
6,Jun 2011,Vodafone Group,Vodacom,United Kingdom,South Africa,Communications,Communications equ…,Research & Develop…,$3.49m,* 11,Co-Location
7,Jun 2011,Walmart,Massmart,United States,South Africa,Consumer products,Other (Consumer pr…,Retail,* $36.90m,* 179,New
8,May 2011,Barclays Bank,Barclays Bank,United Kingdom,South Africa,Financial services,Retail banking,Headquarters,* $45.10m,* 91,New
9,May 2011,BASF,BASF,Germany,South Africa,Chemicals,"Paints, coatings, add…",Manufacturing,* $27.70m,* 455,New
10,May 2011,BGL Group,Fusion Outsourcing,United Kingdom,South Africa,Business services,Business support ser…,Customer Contact C…,* $4.50m,* 350,New
11,May 2011,Bodo Moller Chemie,Bodo Moller Chemie,Germany,South Africa,Chemicals,Other chemical prod…,Headquarters,* $14.10m,* 66,New
12,May 2011,Building Energy,Building Energy,Italy,South Africa,Renewable energy,Solar electric power,Electricity,* $169.60m,* 21,New
13,May 2011,Dabur India,Dabur India,India,South Africa,Consumer products,"Cosmetics, perfume,…",Manufacturing,* $16.30m,* 243,New
14,May 2011,Deutsche Post,DHL Global Forwa…,Germany,South Africa,Transportation & Wa…,Freight/Distribution …,Research & Develop…,* $24.70m,* 138,New
15,May 2011,Diana Group (Gro…,Diana Group (Gro…,France,South Africa,Chemicals,"Paints, coatings, add…",Manufacturing,* $33.80m,* 149,New
