ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2008,Fina Bank,Fina Bank,Kenya,Rwanda,Financial services,Retail banking,Business Services,* $11.00m,* 15,New
2,Jul 2008,Tunisian Company…,STEG Internationa…,Tunisia,Rwanda,"Coal, oil & gas",Other electric power …,Electricity,$8.50m,20,New
3,Jul 2008,Tunisian Company…,STEG Internationa…,Tunisia,Rwanda,"Coal, oil & gas",Other electric power …,Electricity,$150.00m,* 15,New
4,Jun 2008,Crown Paints Ken…,Crown Paints Ken…,Kenya,Rwanda,Chemicals,"Paints, coatings, add…",Manufacturing,$0.50m,* 1,New
5,Apr 2008,Nakumatt Holdings,Nakumatt Holdings,Kenya,Rwanda,Food and Beverages,Food & beverage ret…,Retail,$10.00m,300,New
6,Mar 2008,Madhvani Group,Madhvani Group,Uganda,Rwanda,Hotels & tourism,Accommodation,Construction,$18.00m,* 46,New
7,Jan 2008,AutoXpress,AutoXpress,Kenya,Rwanda,Automotive compon…,Other motor vehicle …,Maintenance & Servi…,* $8.60m,* 86,New
8,Jan 2008,Roofings Uganda,Roofings Uganda,Uganda,Rwanda,Metals,Steel products,"Logistics, Distributio…",* $15.60m,* 29,New
9,Dec 2007,Starbucks,Starbucks,United States,Rwanda,Food and Beverages,Coffee & tea,Education & Training,* $1.70m,* 94,New
10,Nov 2007,China link (C-Link),A-Link technologies,China,Rwanda,Communications,Communications equ…,Manufacturing,$0.50m,* 7,New
11,Oct 2007,Dubai World,Istithmar Real Est…,UAE,Rwanda,Hotels & tourism,Accommodation,Construction,$230.00m,* 587,New
12,Oct 2007,Dubai World,Istithmar Real Est…,UAE,Rwanda,Hotels & tourism,Accommodation,"Sales, Marketing & S…",* $0.90m,* 13,New
13,Oct 2007,First Data,Western Union,United States,Rwanda,Financial services,Retail banking,Business Services,* $11.00m,* 15,New
14,Oct 2007,Scania,Skenya Motors,Sweden,Rwanda,Automotive OEM,Heavy duty trucks,Maintenance & Servi…,$1.00m,* 7,New
15,Aug 2007,Safal Investments,Uganda Baati,Mauritius,Rwanda,Metals,Steel products,Manufacturing,$5.00m,204,New
